% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.486318424e+04 +6.486318424e+04 +6.431668424e+04 +6.431668424e+04 -4.7485e+00 +7.6593e-01 -2.9804e+00
2 +1.784194864e+03 +1.784194864e+03 +1.237694864e+03 +1.237694864e+03 +1.0039e+00 +3.1973e+00 -2.8956e-01
6 +1.545741245e+03 +1.545741245e+03 +9.992412451e+02 +9.992412451e+02 +3.8543e+00 +5.3383e-01 +6.8019e-01
25 +2.609000727e+02 +2.609000727e+02 -2.855999273e+02 -2.855999273e+02 +3.2978e+00 +2.1601e+00 +1.9171e+00
36 +3.839894541e+00 +3.839894541e+00 -5.426601055e+02 -5.426601055e+02 -1.2018e+00 +1.3128e+00 +1.6342e+00
111 +2.220170489e+00 +2.220170489e+00 -5.442798295e+02 -5.442798295e+02 +1.5704e+00 +1.8002e+00 +1.0314e+00
192 +1.243185583e+00 +1.243185583e+00 -5.452568144e+02 -5.452568144e+02 +1.6458e+00 +2.9912e+00 +7.2654e-01
661 +9.827502375e-01 +9.827502375e-01 -5.455172498e+02 -5.455172498e+02 +1.5603e+00 +2.9670e+00 +7.4959e-01
4598 +5.380719544e-01 +5.380719544e-01 -5.459619280e+02 -5.459619280e+02 -2.0141e+00 +9.8679e-02 +2.6126e+00
4697 +3.898616739e-01 +3.898616739e-01 -5.461101383e+02 -5.461101383e+02 -2.2549e+00 +2.0723e+00 +2.1244e+00
4861 +7.465425585e-02 +7.465425585e-02 -5.464253457e+02 -5.464253457e+02 -2.1434e+00 +2.0723e+00 +2.1244e+00
5281 +5.793368877e-02 +5.793368877e-02 -5.464420663e+02 -5.464420663e+02 -2.1331e+00 +2.0865e+00 +2.1244e+00
5536 +3.871656575e-02 +3.871656575e-02 -5.464612834e+02 -5.464612834e+02 -2.1031e+00 +2.0845e+00 +2.1196e+00
5731 +2.480555477e-02 +2.480555477e-02 -5.464751944e+02 -5.464751944e+02 -2.1066e+00 +2.0944e+00 +2.0967e+00
5852 +1.014805235e-03 +1.014805235e-03 -5.464989852e+02 -5.464989852e+02 -2.1000e+00 +2.1037e+00 +2.1065e+00
6054 +8.928148197e-04 +8.928148197e-04 -5.464991072e+02 -5.464991072e+02 -2.1104e+00 +2.1049e+00 +2.1036e+00
6129 +2.595223010e-04 +2.595223010e-04 -5.464997405e+02 -5.464997405e+02 -2.1037e+00 +2.1063e+00 +2.1035e+00
6302 +1.690940308e-04 +1.690940308e-04 -5.464998309e+02 -5.464998309e+02 -2.1070e+00 +2.1032e+00 +2.1056e+00
6350 +1.144241459e-04 +1.144241459e-04 -5.464998856e+02 -5.464998856e+02 -2.1065e+00 +2.1055e+00 +2.1045e+00
6410 +9.193110600e-06 +9.193110600e-06 -5.464999908e+02 -5.464999908e+02 -2.1048e+00 +2.1046e+00 +2.1051e+00
6632 +5.489459909e-07 +5.489459909e-07 -5.464999995e+02 -5.464999995e+02 -2.1050e+00 +2.1049e+00 +2.1048e+00
6906 +8.992651601e-08 +8.992651601e-08 -5.464999999e+02 -5.464999999e+02 -2.1049e+00 +2.1048e+00 +2.1048e+00
6996 +7.888502296e-09 +7.888502296e-09 -5.465000000e+02 -5.465000000e+02 -2.1048e+00 +2.1048e+00 +2.1048e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.468201002e+03 +6.468201002e+03 +7.468201002e+03 +7.468201002e+03 -2.5675e+00 -2.8444e+00 -1.7304e+00
2 +4.759171257e+03 +4.759171257e+03 +5.759171257e+03 +5.759171257e+03 -4.0559e+00 +2.1009e+00 -3.1928e+00
8 +3.550663322e+00 +3.550663322e+00 +1.003550663e+03 +1.003550663e+03 -1.3256e+00 +2.4172e+00 -1.9433e+00
91 +2.274035988e+00 +2.274035988e+00 +1.002274036e+03 +1.002274036e+03 -1.1902e+00 +2.2708e+00 -1.6873e+00
243 +1.380268548e+00 +1.380268548e+00 +1.001380269e+03 +1.001380269e+03 -1.1902e+00 +2.2708e+00 -2.0646e+00
358 +9.348610650e-01 +9.348610650e-01 +1.000934861e+03 +1.000934861e+03 -1.0579e+00 +2.3076e+00 -2.0600e+00
406 +4.322588334e-01 +4.322588334e-01 +1.000432259e+03 +1.000432259e+03 -2.0771e+00 +2.0866e+00 -2.0600e+00
525 +3.266672702e-02 +3.266672702e-02 +1.000032667e+03 +1.000032667e+03 -2.0782e+00 +2.1301e+00 -2.0948e+00
666 +2.497814998e-02 +2.497814998e-02 +1.000024978e+03 +1.000024978e+03 -2.1401e+00 +2.1030e+00 -2.1023e+00
678 +3.008662086e-03 +3.008662086e-03 +1.000003009e+03 +1.000003009e+03 -2.0984e+00 +2.1003e+00 -2.1047e+00
812 +1.720059636e-03 +1.720059636e-03 +1.000001720e+03 +1.000001720e+03 -2.0998e+00 +2.1046e+00 -2.1023e+00
905 +4.690185506e-04 +4.690185506e-04 +1.000000469e+03 +1.000000469e+03 -2.1043e+00 +2.1074e+00 -2.1033e+00
