% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.108586435e+02 +1.108586435e+02 +1.822086435e+02 +1.822086435e+02 -1.3401e+00 -3.7704e+00
2 +7.835453706e+01 +7.835453706e+01 +1.497045371e+02 +1.497045371e+02 -5.6542e-01 +5.3653e-01
3 +4.437011433e+01 +4.437011433e+01 +1.157201143e+02 +1.157201143e+02 -2.0260e+00 +4.2785e+00
15 +3.663051720e+01 +3.663051720e+01 +1.079805172e+02 +1.079805172e+02 +2.5510e+00 +1.3651e-01
16 +4.715024398e+00 +4.715024398e+00 +7.606502440e+01 +7.606502440e+01 +9.6796e-01 -2.0124e-01
49 +8.445664502e-01 +8.445664502e-01 +7.219456645e+01 +7.219456645e+01 +9.3153e-01 +2.9751e+00
158 +3.467115081e-02 +3.467115081e-02 +7.138467115e+01 +7.138467115e+01 +1.8099e+00 -2.1390e+00
499 +1.371994957e-02 +1.371994957e-02 +7.136371995e+01 +7.136371995e+01 +1.8018e+00 -2.1417e+00
773 +8.640386500e-03 +8.640386500e-03 +7.135864039e+01 +7.135864039e+01 +1.8345e+00 -2.1385e+00
811 +4.411757619e-03 +4.411757619e-03 +7.135441176e+01 +7.135441176e+01 +1.9566e+00 -3.1416e+00
870 +3.880460780e-03 +3.880460780e-03 +7.135388046e+01 +7.135388046e+01 +1.8337e+00 -2.1396e+00
890 +1.356630481e-03 +1.356630481e-03 +7.135135663e+01 +7.135135663e+01 +1.9459e+00 -3.1417e+00
973 +2.840225958e-04 +2.840225958e-04 +7.135028402e+01 +7.135028402e+01 +1.8328e+00 -2.1430e+00
1156 +1.364316021e-04 +1.364316021e-04 +7.135013643e+01 +7.135013643e+01 +1.8313e+00 -2.1426e+00
1179 +9.437535411e-06 +9.437535411e-06 +7.135000944e+01 +7.135000944e+01 +1.8322e+00 -2.1424e+00
1333 +5.777245789e-06 +5.777245789e-06 +7.135000578e+01 +7.135000578e+01 +1.8321e+00 -2.1424e+00
1487 +6.858882529e-07 +6.858882529e-07 +7.135000069e+01 +7.135000069e+01 +1.8327e+00 -2.1424e+00
1550 +2.625832991e-07 +2.625832991e-07 +7.135000026e+01 +7.135000026e+01 +1.8328e+00 -2.1424e+00
1581 +9.563251524e-08 +9.563251524e-08 +7.135000010e+01 +7.135000010e+01 +1.8328e+00 -2.1424e+00
1627 +5.089003707e-08 +5.089003707e-08 +7.135000005e+01 +7.135000005e+01 +1.8328e+00 -2.1424e+00
1687 +1.178804609e-09 +1.178804609e-09 +7.135000000e+01 +7.135000000e+01 +1.8328e+00 -2.1424e+00
% function evaluation | noise-free fitness - Fopt (-3.552200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.410208971e+02 +1.410208971e+02 -2.141991029e+02 -2.141991029e+02 -2.9235e+00 +1.3898e+00
3 +7.446739745e+00 +7.446739745e+00 -3.477732603e+02 -3.477732603e+02 +4.0490e+00 -3.1023e+00
161 +4.628007789e+00 +4.628007789e+00 -3.505919922e+02 -3.505919922e+02 +2.3023e+00 -2.5577e+00
194 +3.387602296e+00 +3.387602296e+00 -3.518323977e+02 -3.518323977e+02 -6.2251e-01 -2.6034e+00
325 +1.194194557e-01 +1.194194557e-01 -3.551005805e+02 -3.551005805e+02 -4.1535e+00 -1.8878e+00
488 +2.520722259e-02 +2.520722259e-02 -3.551947928e+02 -3.551947928e+02 -3.8320e-01 -2.6217e+00
794 +2.516553228e-03 +2.516553228e-03 -3.552174834e+02 -3.552174834e+02 -3.5341e-01 -2.6106e+00
1018 +8.879770396e-04 +8.879770396e-04 -3.552191120e+02 -3.552191120e+02 -3.7512e-01 -2.6165e+00
1100 +1.833385511e-04 +1.833385511e-04 -3.552198167e+02 -3.552198167e+02 +1.4378e+00 -2.8669e+00
1220 +8.362404969e-05 +8.362404969e-05 -3.552199164e+02 -3.552199164e+02 -3.6048e-01 -2.6112e+00
1238 +2.339752825e-06 +2.339752825e-06 -3.552199977e+02 -3.552199977e+02 +1.4304e+00 -2.8690e+00
1456 +1.517327689e-06 +1.517327689e-06 -3.552199985e+02 -3.552199985e+02 -3.5956e-01 -2.6112e+00
1526 +1.532748684e-08 +1.532748684e-08 -3.552200000e+02 -3.552200000e+02 +1.4313e+00 -2.8687e+00
1743 +4.608864401e-10 +4.608864401e-10 -3.552200000e+02 -3.552200000e+02 -3.6004e-01 -2.6113e+00
% function evaluation | noise-free fitness - Fopt (9.917000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.485323910e+00 +4.485323910e+00 +1.036553239e+02 +1.036553239e+02 +6.7523e-01 -4.6118e+00
87 +2.016648293e+00 +2.016648293e+00 +1.011866483e+02 +1.011866483e+02 +3.9919e+00 -6.7920e-02
95 +1.012199585e-01 +1.012199585e-01 +9.927121996e+01 +9.927121996e+01 -1.2035e+00 +2.0721e+00
439 +3.634748021e-02 +3.634748021e-02 +9.920634748e+01 +9.920634748e+01 +9.9123e-01 -4.9615e+00
1828 +8.535821240e-03 +8.535821240e-03 +9.917853582e+01 +9.917853582e+01 +9.1869e-01 -4.8316e+00
1856 +1.235811161e-03 +1.235811161e-03 +9.917123581e+01 +9.917123581e+01 +5.1505e-01 +1.3899e+00
2108 +4.721884393e-04 +4.721884393e-04 +9.917047219e+01 +9.917047219e+01 +2.4131e+00 +8.5903e-01
2215 +3.895300386e-04 +3.895300386e-04 +9.917038953e+01 +9.917038953e+01 +2.4110e+00 +8.6264e-01
2273 +2.006141978e-04 +2.006141978e-04 +9.917020061e+01 +9.917020061e+01 +9.2768e-01 -4.8481e+00
2384 +1.063302262e-04 +1.063302262e-04 +9.917010633e+01 +9.917010633e+01 +2.4167e+00 +8.5516e-01
2394 +6.081187651e-05 +6.081187651e-05 +9.917006081e+01 +9.917006081e+01 +2.4180e+00 +8.5266e-01
2462 +2.299945076e-05 +2.299945076e-05 +9.917002300e+01 +9.917002300e+01 +9.2657e-01 -4.8473e+00
2515 +8.661187593e-06 +8.661187593e-06 +9.917000866e+01 +9.917000866e+01 +9.2793e-01 -4.8491e+00
2616 +4.808500137e-06 +4.808500137e-06 +9.917000481e+01 +9.917000481e+01 +9.2755e-01 -4.8488e+00
2677 +2.816596037e-06 +2.816596037e-06 +9.917000282e+01 +9.917000282e+01 +9.2728e-01 -4.8484e+00
2740 +1.592494826e-06 +1.592494826e-06 +9.917000159e+01 +9.917000159e+01 +2.4163e+00 +8.5525e-01
2751 +1.832781749e-07 +1.832781749e-07 +9.917000018e+01 +9.917000018e+01 +2.4162e+00 +8.5526e-01
2887 +1.078421406e-07 +1.078421406e-07 +9.917000011e+01 +9.917000011e+01 +2.4162e+00 +8.5528e-01
2916 +3.028172557e-08 +3.028172557e-08 +9.917000003e+01 +9.917000003e+01 +9.2765e-01 -4.8490e+00
2947 +0.000000000e+00 +0.000000000e+00 +9.917000000e+01 +9.917000000e+01 +2.4162e+00 +8.5528e-01
% function evaluation | noise-free fitness - Fopt (-5.179100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.094837595e+01 +6.094837595e+01 -4.569616241e+02 -4.569616241e+02 -2.8072e+00 -3.0843e+00
4 +3.796700455e+01 +3.796700455e+01 -4.799429955e+02 -4.799429955e+02 +3.9553e+00 +1.0244e+00
16 +2.408661594e+01 +2.408661594e+01 -4.938233841e+02 -4.938233841e+02 +3.8766e+00 -2.8814e+00
19 +2.004730336e+00 +2.004730336e+00 -5.159052697e+02 -5.159052697e+02 +2.8839e+00 +1.0864e-01
76 +3.459013784e-02 +3.459013784e-02 -5.178754099e+02 -5.178754099e+02 +2.5795e+00 -7.8697e-02
460 +2.423761300e-02 +2.423761300e-02 -5.178857624e+02 -5.178857624e+02 +2.6360e+00 -4.1690e-02
557 +8.592129116e-03 +8.592129116e-03 -5.179014079e+02 -5.179014079e+02 +2.6087e+00 -5.7310e-02
631 +5.284220584e-03 +5.284220584e-03 -5.179047158e+02 -5.179047158e+02 +2.5970e+00 -6.5184e-02
