% function evaluation | noise-free fitness - Fopt (-1.025500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.379914400e+01 +7.379914400e+01 -2.875085600e+01 -2.875085600e+01
2 +5.345611748e+01 +5.345611748e+01 -4.909388252e+01 -4.909388252e+01
10 +3.719544709e+01 +3.719544709e+01 -6.535455291e+01 -6.535455291e+01
764 +2.431791735e+01 +2.431791735e+01 -7.823208265e+01 -7.823208265e+01
2258 +1.548064418e+01 +1.548064418e+01 -8.706935582e+01 -8.706935582e+01
6110 +9.857388829e+00 +9.857388829e+00 -9.269261117e+01 -9.269261117e+01
59614 +6.260761999e+00 +6.260761999e+00 -9.628923800e+01 -9.628923800e+01
% function evaluation | noise-free fitness - Fopt (7.169000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.919115943e+01 +5.919115943e+01 +1.308811594e+02 +1.308811594e+02
9 +3.481435593e+01 +3.481435593e+01 +1.065043559e+02 +1.065043559e+02
914 +2.077629672e+01 +2.077629672e+01 +9.246629672e+01 +9.246629672e+01
2546 +1.379370101e+01 +1.379370101e+01 +8.548370101e+01 +8.548370101e+01
6243 +9.242550878e+00 +9.242550878e+00 +8.093255088e+01 +8.093255088e+01
29421 +6.065812491e+00 +6.065812491e+00 +7.775581249e+01 +7.775581249e+01
% function evaluation | noise-free fitness - Fopt (2.140100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.131255310e+02 +1.131255310e+02 +3.271355310e+02 +3.271355310e+02
2 +8.925018509e+01 +8.925018509e+01 +3.032601851e+02 +3.032601851e+02
3 +4.808930268e+01 +4.808930268e+01 +2.620993027e+02 +2.620993027e+02
51 +3.412998242e+01 +3.412998242e+01 +2.481399824e+02 +2.481399824e+02
731 +2.233676274e+01 +2.233676274e+01 +2.363467627e+02 +2.363467627e+02
2329 +1.579194413e+01 +1.579194413e+01 +2.298019441e+02 +2.298019441e+02
6793 +9.976161518e+00 +9.976161518e+00 +2.239861615e+02 +2.239861615e+02
45299 +6.144217966e+00 +6.144217966e+00 +2.201542180e+02 +2.201542180e+02
% function evaluation | noise-free fitness - Fopt (-5.848000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.322511153e+01 +6.322511153e+01 +4.745111534e+00 +4.745111534e+00
2 +6.091728910e+01 +6.091728910e+01 +2.437289102e+00 +2.437289102e+00
51 +3.524768705e+01 +3.524768705e+01 -2.323231295e+01 -2.323231295e+01
161 +2.462080148e+01 +2.462080148e+01 -3.385919852e+01 -3.385919852e+01
2111 +1.496188130e+01 +1.496188130e+01 -4.351811870e+01 -4.351811870e+01
6390 +9.649450751e+00 +9.649450751e+00 -4.883054925e+01 -4.883054925e+01
47933 +5.534166434e+00 +5.534166434e+00 -5.294583357e+01 -5.294583357e+01
% function evaluation | noise-free fitness - Fopt (-6.130800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.238138018e+01 +9.238138018e+01 -5.206986198e+02 -5.206986198e+02
2 +5.301299721e+01 +5.301299721e+01 -5.600670028e+02 -5.600670028e+02
15 +3.823929438e+01 +3.823929438e+01 -5.748407056e+02 -5.748407056e+02
557 +2.430708553e+01 +2.430708553e+01 -5.887729145e+02 -5.887729145e+02
1141 +1.554573544e+01 +1.554573544e+01 -5.975342646e+02 -5.975342646e+02
3225 +9.267864379e+00 +9.267864379e+00 -6.038121356e+02 -6.038121356e+02
84350 +6.116899441e+00 +6.116899441e+00 -6.069631006e+02 -6.069631006e+02
% function evaluation | noise-free fitness - Fopt (-1.852700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.832591467e+01 +4.832591467e+01 -1.369440853e+02 -1.369440853e+02
51 +3.269301561e+01 +3.269301561e+01 -1.525769844e+02 -1.525769844e+02
818 +2.234167204e+01 +2.234167204e+01 -1.629283280e+02 -1.629283280e+02
1652 +1.359536183e+01 +1.359536183e+01 -1.716746382e+02 -1.716746382e+02
6303 +9.383218239e+00 +9.383218239e+00 -1.758867818e+02 -1.758867818e+02
34285 +5.908381576e+00 +5.908381576e+00 -1.793616184e+02 -1.793616184e+02
% function evaluation | noise-free fitness - Fopt (3.747000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.444108679e+01 +6.444108679e+01 +1.019110868e+02 +1.019110868e+02
2 +5.710567880e+01 +5.710567880e+01 +9.457567880e+01 +9.457567880e+01
51 +2.654727033e+01 +2.654727033e+01 +6.401727033e+01 +6.401727033e+01
731 +2.249185137e+01 +2.249185137e+01 +5.996185137e+01 +5.996185137e+01
2980 +1.474002761e+01 +1.474002761e+01 +5.221002761e+01 +5.221002761e+01
6721 +9.663241926e+00 +9.663241926e+00 +4.713324193e+01 +4.713324193e+01
29312 +6.306833764e+00 +6.306833764e+00 +4.377683376e+01 +4.377683376e+01
% function evaluation | noise-free fitness - Fopt (-3.944700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.047060236e+01 +8.047060236e+01 -3.139993976e+02 -3.139993976e+02
