% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (6.870000000000e+00) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.817093392e+01 +1.817093392e+01 +2.504093392e+01 +2.504093392e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +1.155431590e+01 +1.155431590e+01 +1.842431590e+01 +1.842431590e+01 +4.1469e+00 +2.7751e+00 +4.3069e+00 +1.2630e+00 +6.1681e-01 +4.3699e+00 +4.5174e+00 +4.5348e+00 +3.0582e+00 +3.8298e+00 -9.6740e-01 +1.3615e+00 -4.6893e+00 +9.9559e-01 -1.0303e+00 -1.2826e+00 +1.8803e+00 +2.7515e+00 -3.1317e+00 +4.8605e+00
3 0 +1.068406504e+01 +1.068406504e+01 +1.755406504e+01 +1.755406504e+01 +3.1150e+00 +7.0137e-01 +2.7342e+00 +2.4012e+00 -5.5647e-01 -1.3208e+00 +4.1835e+00 +3.4115e+00 +1.5345e+00 -4.6258e+00 -7.8482e-01 +2.9244e+00 -1.2454e+00 -2.0406e+00 +4.8973e+00 -1.2700e+00 +9.8579e-01 +8.3035e-01 +3.0977e+00 -2.8738e+00
4 0 +1.024147590e+01 +1.024147590e+01 +1.711147590e+01 +1.711147590e+01 -3.7276e+00 +2.6872e+00 -1.2538e+00 -2.4870e+00 -4.6533e+00 +4.5988e-01 -3.9259e+00 +5.0578e-01 +3.5983e+00 +2.4431e+00 -1.1582e+00 +4.6128e+00 -1.9067e+00 -2.9431e-01 +1.7613e+00 -2.0744e+00 -4.5250e+00 +3.7552e+00 -3.8519e+00 -1.3027e+00
14 0 +8.268825652e+00 +8.268825652e+00 +1.513882565e+01 +1.513882565e+01 -2.1423e+00 +2.8609e+00 -1.5153e+00 -3.4236e+00 -3.7588e-01 +3.8979e+00 -3.6431e+00 +4.1612e+00 -4.4975e+00 -1.3003e+00 -4.2584e+00 -7.3679e-01 -2.7475e+00 +3.1203e+00 -4.3681e+00 +1.8825e+00 -2.8257e+00 +1.1485e+00 -1.6639e+00 -3.3209e+00
23 0 +5.671099829e+00 +5.671099829e+00 +1.254109983e+01 +1.254109983e+01 +1.8954e+00 -3.5411e+00 +4.9153e+00 +3.2542e+00 +4.8180e+00 -7.1754e-01 +2.8201e+00 +2.5334e+00 +4.5347e+00 -3.5160e+00 -1.5837e+00 +6.5632e-02 +4.9796e-01 +2.3429e+00 +9.2697e-01 -3.8294e+00 -1.4692e+00 -8.5983e-01 -2.3151e+00 -3.6006e+00
40 0 +4.207851103e+00 +4.207851103e+00 +1.107785110e+01 +1.107785110e+01 +1.5130e+00 +4.7937e+00 +2.3026e+00 +1.5297e+00 -2.2617e+00 +8.5422e-01 -4.7775e+00 -2.9701e+00 +9.5968e-01 +3.9887e+00 -9.2760e-01 -2.9959e+00 -4.3735e+00 +4.4328e+00 +1.5083e+00 +1.2399e+00 -4.6251e-01 -1.6919e+00 -4.7606e+00 +1.7782e+00
4300 0 +3.922354672e+00 +3.922354672e+00 +1.079235467e+01 +1.079235467e+01 +2.9552e+00 -2.4660e+00 +2.7978e+00 +3.3000e+00 +3.2352e+00 +2.7642e+00 -1.3562e+00 -4.1826e+00 +7.5334e-01 +5.1237e+00 +2.3229e+00 +2.2349e+00 -4.6350e+00 +3.9119e+00 +4.0579e-01 -6.2992e-01 -3.0289e+00 -4.5565e+00 -1.0485e+00 -6.6751e-01
4322 0 +2.640890506e+00 +2.640890506e+00 +9.510890506e+00 +9.510890506e+00 +2.3401e+00 +4.7921e+00 +3.0042e+00 -2.9125e-01 -3.4357e+00 +2.2466e-01 -1.7579e+00 +4.8771e+00 +2.9490e+00 -2.4426e+00 -5.2521e+00 -1.9169e+00 -3.6939e+00 +2.9260e+00 +5.1909e+00 -3.3169e+00 +1.1297e+00 -4.4089e+00 +2.0946e+00 +1.5356e+00
23937 0 +2.614508223e+00 +2.614508223e+00 +9.484508223e+00 +9.484508223e+00 -1.5963e+00 -8.1927e-01 +1.9030e-01 +2.5560e+00 +1.4432e+00 -6.1506e-01 +1.1444e+00 +7.3274e-01 -3.6645e+00 -4.8623e-01 +1.1660e-01 +1.3241e+00 +2.0960e-02 +3.6070e+00 +8.1176e-01 -5.0185e+00 -1.7770e+00 +4.7112e-01 +6.2447e-01 +4.0618e+00
65532 0 +2.528469200e+00 +2.528469200e+00 +9.398469200e+00 +9.398469200e+00 +5.4760e+00 +9.3765e-01 +6.8144e-02 -1.2023e-01 -3.7627e+00 -3.9083e+00 +1.9671e-01 -4.9011e-01 +1.9682e+00 -2.0055e+00 -2.4469e+00 +2.0405e+00 +3.0521e+00 -1.5385e-01 -2.0434e+00 -1.1937e+00 +5.8193e-01 +1.1490e+00 -3.9707e+00 +2.3355e+00
139946 0 +2.215656250e+00 +2.215656250e+00 +9.085656250e+00 +9.085656250e+00 +4.7851e+00 +1.5115e-01 +3.4318e+00 +1.2168e+00 +5.1361e+00 -1.0924e-01 -1.4453e-01 -1.1904e+00 -4.2770e+00 -2.3467e+00 +5.8931e-01 +1.9624e+00 -2.4814e+00 +2.2444e+00 +3.8655e+00 +3.5407e+00 -9.1918e-01 +3.7150e+00 +3.2357e+00 -3.6929e+00
239929 0 +1.971275864e+00 +1.971275864e+00 +8.841275864e+00 +8.841275864e+00 +4.4319e+00 +3.1126e+00 -2.8127e+00 -2.4495e+00 -2.5220e+00 +5.4631e-01 +1.6191e+00 +2.4709e-01 +3.2083e+00 +9.4756e-01 -1.3085e-01 -3.2396e+00 +2.3289e+00 -2.3144e+00 +1.3599e+00 -2.1389e+00 -2.5415e+00 -1.6434e-01 +9.3739e-01 -2.4678e+00
1540212 0 +1.859077138e+00 +1.859077138e+00 +8.729077138e+00 +8.729077138e+00 +6.4887e-01 +4.3931e+00 +2.1222e+00 -9.1858e-01 +1.3131e+00 +3.4200e+00 -8.5615e-01 -1.1186e+00 -6.5033e-01 -1.2522e+00 -1.5506e+00 +2.1288e+00 +1.8470e+00 -1.9764e+00 -4.9839e+00 +3.0621e+00 -2.8134e+00 -2.2401e+00 +2.0780e+00 -4.9173e-01
