% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.854059978e+07 +1.854059978e+07 +1.854067605e+07 +1.854067605e+07 -4.6198e+00 +3.5302e+00 -2.9799e+00
3 +2.551557581e+06 +2.551557581e+06 +2.551633851e+06 +2.551633851e+06 +2.2122e+00 -2.9505e-03 -3.9354e+00
6 +1.315687162e+06 +1.315687162e+06 +1.315763432e+06 +1.315763432e+06 +4.6733e-01 -4.0131e+00 +1.8886e+00
10 +4.621306771e+05 +4.621306771e+05 +4.622069471e+05 +4.622069471e+05 +1.6711e-01 -3.4610e+00 -2.1213e+00
19 +5.712144435e+04 +5.712144435e+04 +5.719771435e+04 +5.719771435e+04 -1.8326e+00 -2.0619e+00 -3.2142e+00
22 +2.848731151e+03 +2.848731151e+03 +2.925001151e+03 +2.925001151e+03 -2.6397e+00 -8.9922e-01 -4.3329e+00
67 +4.700830506e+01 +4.700830506e+01 +1.232783051e+02 +1.232783051e+02 -4.4157e+00 +1.7041e-01 -5.7867e+00
129 +3.472997992e+01 +3.472997992e+01 +1.109999799e+02 +1.109999799e+02 +4.4973e+00 -2.5921e+00 -3.0252e+00
277 +7.985718153e+00 +7.985718153e+00 +8.425571815e+01 +8.425571815e+01 -3.2009e-01 -1.8860e+00 -3.3025e+00
546 +6.183198177e+00 +6.183198177e+00 +8.245319818e+01 +8.245319818e+01 -2.7172e+00 -2.4037e+00 -2.0960e+00
572 +1.651176588e+00 +1.651176588e+00 +7.792117659e+01 +7.792117659e+01 -8.4084e-01 -2.4430e+00 -2.3516e+00
591 +1.286847970e+00 +1.286847970e+00 +7.755684797e+01 +7.755684797e+01 -2.4107e-01 -2.7625e+00 -1.9594e+00
603 +9.169054644e-01 +9.169054644e-01 +7.718690546e+01 +7.718690546e+01 -1.4229e+00 -3.3480e+00 -8.5608e-01
680 +4.181697361e-01 +4.181697361e-01 +7.668816974e+01 +7.668816974e+01 -3.7036e-01 -2.9691e+00 -1.6189e+00
712 +1.391286574e-01 +1.391286574e-01 +7.640912866e+01 +7.640912866e+01 -6.4315e-01 -3.1297e+00 -1.3250e+00
904 +6.423674775e-02 +6.423674775e-02 +7.633423675e+01 +7.633423675e+01 -7.7533e-01 -3.2542e+00 -1.1099e+00
932 +2.978639898e-02 +2.978639898e-02 +7.629978640e+01 +7.629978640e+01 -8.0499e-01 -3.2061e+00 -1.1790e+00
935 +2.467568402e-02 +2.467568402e-02 +7.629467568e+01 +7.629467568e+01 -9.4158e-01 -3.2279e+00 -1.1221e+00
961 +1.543453874e-02 +1.543453874e-02 +7.628543454e+01 +7.628543454e+01 -9.2909e-01 -3.1967e+00 -1.1727e+00
1010 +3.501600829e-03 +3.501600829e-03 +7.627350160e+01 +7.627350160e+01 -9.3792e-01 -3.1229e+00 -1.2849e+00
1114 +2.051252320e-04 +2.051252320e-04 +7.627020513e+01 +7.627020513e+01 -9.2690e-01 -3.1506e+00 -1.2440e+00
1187 +1.146759639e-05 +1.146759639e-05 +7.627001147e+01 +7.627001147e+01 -9.4029e-01 -3.1518e+00 -1.2399e+00
1435 +4.946679908e-06 +4.946679908e-06 +7.627000495e+01 +7.627000495e+01 -9.3831e-01 -3.1504e+00 -1.2425e+00
1452 +2.485728629e-06 +2.485728629e-06 +7.627000249e+01 +7.627000249e+01 -9.3836e-01 -3.1501e+00 -1.2429e+00
1520 +7.775936979e-07 +7.775936979e-07 +7.627000078e+01 +7.627000078e+01 -9.3912e-01 -3.1506e+00 -1.2420e+00
1574 +2.038259481e-07 +2.038259481e-07 +7.627000020e+01 +7.627000020e+01 -9.3840e-01 -3.1505e+00 -1.2423e+00
1676 +4.890313221e-08 +4.890313221e-08 +7.627000005e+01 +7.627000005e+01 -9.3841e-01 -3.1505e+00 -1.2423e+00
1727 +3.903141987e-08 +3.903141987e-08 +7.627000004e+01 +7.627000004e+01 -9.3821e-01 -3.1504e+00 -1.2424e+00
1760 +1.358942825e-08 +1.358942825e-08 +7.627000001e+01 +7.627000001e+01 -9.3833e-01 -3.1504e+00 -1.2424e+00
1805 +4.046526669e-09 +4.046526669e-09 +7.627000000e+01 +7.627000000e+01 -9.3841e-01 -3.1504e+00 -1.2424e+00
% function evaluation | noise-free fitness - Fopt (-2.255000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
