% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.551541056e+03 +4.551541056e+03 +4.581511056e+03 +4.581511056e+03
21 +3.778134698e+03 +3.778134698e+03 +3.808104698e+03 +3.808104698e+03
1201 +2.446071355e+03 +2.446071355e+03 +2.476041355e+03 +2.476041355e+03
3415 +1.546885352e+03 +1.546885352e+03 +1.576855352e+03 +1.576855352e+03
5401 +9.421563764e+02 +9.421563764e+02 +9.721263764e+02 +9.721263764e+02
8402 +6.307976466e+02 +6.307976466e+02 +6.607676466e+02 +6.607676466e+02
11027 +3.754643454e+02 +3.754643454e+02 +4.054343454e+02 +4.054343454e+02
13625 +2.484948479e+02 +2.484948479e+02 +2.784648479e+02 +2.784648479e+02
16011 +1.557911551e+02 +1.557911551e+02 +1.857611551e+02 +1.857611551e+02
19402 +9.871845173e+01 +9.871845173e+01 +1.286884517e+02 +1.286884517e+02
22802 +6.113432421e+01 +6.113432421e+01 +9.110432421e+01 +9.110432421e+01
26211 +3.979753158e+01 +3.979753158e+01 +6.976753158e+01 +6.976753158e+01
31008 +2.501704849e+01 +2.501704849e+01 +5.498704849e+01 +5.498704849e+01
38855 +1.575362153e+01 +1.575362153e+01 +4.572362153e+01 +4.572362153e+01
292003 +9.956431284e+00 +9.956431284e+00 +3.992643128e+01 +3.992643128e+01
1348602 +6.110757917e+00 +6.110757917e+00 +3.608075792e+01 +3.608075792e+01
1352403 +3.839845681e+00 +3.839845681e+00 +3.380984568e+01 +3.380984568e+01
1357211 +2.508294034e+00 +2.508294034e+00 +3.247829403e+01 +3.247829403e+01
1363802 +1.580251634e+00 +1.580251634e+00 +3.155025163e+01 +3.155025163e+01
% function evaluation | noise-free fitness - Fopt (-5.171000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.062575733e+03 +5.062575733e+03 +5.010865733e+03 +5.010865733e+03
