% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.689165007e+06 +6.689165007e+06 +6.688543897e+06 +6.688543897e+06 +3.2023e+00 -9.6584e-01 -1.4931e+00
3 +1.489033050e+06 +1.489033050e+06 +1.488411940e+06 +1.488411940e+06 +2.4088e+00 +2.8416e+00 -1.0937e+00
10 +1.060265582e+05 +1.060265582e+05 +1.054054482e+05 +1.054054482e+05 +1.0939e+00 +2.7910e+00 -4.0595e-01
38 +8.737958652e+04 +8.737958652e+04 +8.675847652e+04 +8.675847652e+04 +3.4320e+00 +9.8902e-01 -7.7473e-01
108 +4.974441158e+03 +4.974441158e+03 +4.353331158e+03 +4.353331158e+03 +5.8422e+00 -1.0247e+00 -9.4319e-01
132 +3.065575781e+03 +3.065575781e+03 +2.444465781e+03 +2.444465781e+03 +5.9292e+00 -1.1234e+00 -9.4041e-01
157 +1.842551112e+03 +1.842551112e+03 +1.221441112e+03 +1.221441112e+03 +5.4547e+00 -8.3346e-01 -9.1138e-01
172 +5.150881062e+02 +5.150881062e+02 -1.060218938e+02 -1.060218938e+02 +5.2688e+00 -7.0394e-01 -8.8445e-01
194 +2.235831386e+02 +2.235831386e+02 -3.975268614e+02 -3.975268614e+02 +5.3539e+00 -7.2534e-01 -8.9280e-01
258 +1.093382320e+02 +1.093382320e+02 -5.117717680e+02 -5.117717680e+02 +5.3608e+00 -7.5110e-01 -8.9055e-01
268 +8.439531364e+01 +8.439531364e+01 -5.367146864e+02 -5.367146864e+02 +5.3589e+00 -7.4695e-01 -8.9124e-01
570 +6.301152165e+01 +6.301152165e+01 -5.580984783e+02 -5.580984783e+02 +5.0680e+00 -5.3721e-01 -8.8044e-01
933 +3.967051010e+01 +3.967051010e+01 -5.814394899e+02 -5.814394899e+02 +3.8313e+00 +3.5050e-01 -8.0692e-01
1367 +2.468865449e+01 +2.468865449e+01 -5.964213455e+02 -5.964213455e+02 +2.8436e+00 +1.0699e+00 -7.1532e-01
1700 +1.530216624e+01 +1.530216624e+01 -6.058078338e+02 -6.058078338e+02 +2.0520e+00 +1.6570e+00 -6.1489e-01
2032 +9.193064595e+00 +9.193064595e+00 -6.119169354e+02 -6.119169354e+02 +1.3682e+00 +2.1731e+00 -5.0265e-01
2326 +6.179937001e+00 +6.179937001e+00 -6.149300630e+02 -6.149300630e+02 +9.7294e-01 +2.4768e+00 -4.2373e-01
2581 +3.909309068e+00 +3.909309068e+00 -6.172006909e+02 -6.172006909e+02 +5.9275e-01 +2.7735e+00 -3.3605e-01
2821 +2.510702808e+00 +2.510702808e+00 -6.185992972e+02 -6.185992972e+02 +2.8743e-01 +3.0152e+00 -2.5594e-01
2994 +1.541367266e+00 +1.541367266e+00 -6.195686327e+02 -6.195686327e+02 +4.1170e-02 +3.2128e+00 -1.8316e-01
3191 +9.690771276e-01 +9.690771276e-01 -6.201409229e+02 -6.201409229e+02 -1.7597e-01 +3.3898e+00 -1.1264e-01
3426 +6.151268238e-01 +6.151268238e-01 -6.204948732e+02 -6.204948732e+02 -3.1640e-01 +3.5055e+00 -6.2737e-02
3586 +3.760009313e-01 +3.760009313e-01 -6.207339991e+02 -6.207339991e+02 -4.3612e-01 +3.6050e+00 -1.8242e-02
3658 +2.474011006e-01 +2.474011006e-01 -6.208625989e+02 -6.208625989e+02 -5.4567e-01 +3.6967e+00 +2.5052e-02
3710 +1.491022577e-01 +1.491022577e-01 -6.209608977e+02 -6.209608977e+02 -6.2414e-01 +3.7632e+00 +5.7007e-02
3878 +9.477443005e-02 +9.477443005e-02 -6.210152256e+02 -6.210152256e+02 -6.6255e-01 +3.7958e+00 +7.3285e-02
3932 +5.785553233e-02 +5.785553233e-02 -6.210521445e+02 -6.210521445e+02 -7.2207e-01 +3.8465e+00 +9.8667e-02
4008 +3.442105214e-02 +3.442105214e-02 -6.210755789e+02 -6.210755789e+02 -7.5267e-01 +3.8727e+00 +1.1201e-01
