% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.575992591e+02 +3.575992591e+02 +4.370792591e+02 +4.370792591e+02
460 +2.455369870e+02 +2.455369870e+02 +3.250169870e+02 +3.250169870e+02
2977 +1.508243921e+02 +1.508243921e+02 +2.303043921e+02 +2.303043921e+02
5646 +9.336965150e+01 +9.336965150e+01 +1.728496515e+02 +1.728496515e+02
7652 +5.145313361e+01 +5.145313361e+01 +1.309331336e+02 +1.309331336e+02
9202 +3.951280360e+01 +3.951280360e+01 +1.189928036e+02 +1.189928036e+02
11491 +1.964550403e+01 +1.964550403e+01 +9.912550403e+01 +9.912550403e+01
14104 +1.576786720e+01 +1.576786720e+01 +9.524786720e+01 +9.524786720e+01
15718 +9.471851071e+00 +9.471851071e+00 +8.895185107e+01 +8.895185107e+01
17229 +6.228940586e+00 +6.228940586e+00 +8.570894059e+01 +8.570894059e+01
20490 +3.758535049e+00 +3.758535049e+00 +8.323853505e+01 +8.323853505e+01
23782 +2.357429540e+00 +2.357429540e+00 +8.183742954e+01 +8.183742954e+01
26409 +1.293687204e+00 +1.293687204e+00 +8.077368720e+01 +8.077368720e+01
29086 +9.394896158e-01 +9.394896158e-01 +8.041948962e+01 +8.041948962e+01
31375 +5.759618365e-01 +5.759618365e-01 +8.005596184e+01 +8.005596184e+01
34618 +3.868631532e-01 +3.868631532e-01 +7.986686315e+01 +7.986686315e+01
37451 +2.168392842e-01 +2.168392842e-01 +7.969683928e+01 +7.969683928e+01
40187 +1.360179875e-01 +1.360179875e-01 +7.961601799e+01 +7.961601799e+01
42197 +9.943419081e-02 +9.943419081e-02 +7.957943419e+01 +7.957943419e+01
45216 +6.205617865e-02 +6.205617865e-02 +7.954205618e+01 +7.954205618e+01
48773 +3.871394608e-02 +3.871394608e-02 +7.951871395e+01 +7.951871395e+01
52624 +2.461741211e-02 +2.461741211e-02 +7.950461741e+01 +7.950461741e+01
55387 +1.582624678e-02 +1.582624678e-02 +7.949582625e+01 +7.949582625e+01
60093 +9.577333374e-03 +9.577333374e-03 +7.948957733e+01 +7.948957733e+01
63931 +5.895877651e-03 +5.895877651e-03 +7.948589588e+01 +7.948589588e+01
69308 +3.886543635e-03 +3.886543635e-03 +7.948388654e+01 +7.948388654e+01
73218 +2.328668040e-03 +2.328668040e-03 +7.948232867e+01 +7.948232867e+01
77288 +1.538047374e-03 +1.538047374e-03 +7.948153805e+01 +7.948153805e+01
82144 +9.803774557e-04 +9.803774557e-04 +7.948098038e+01 +7.948098038e+01
87810 +6.297412978e-04 +6.297412978e-04 +7.948062974e+01 +7.948062974e+01
93634 +3.926184142e-04 +3.926184142e-04 +7.948039262e+01 +7.948039262e+01
97430 +2.460278985e-04 +2.460278985e-04 +7.948024603e+01 +7.948024603e+01
101598 +1.481577659e-04 +1.481577659e-04 +7.948014816e+01 +7.948014816e+01
104694 +9.558659977e-05 +9.558659977e-05 +7.948009559e+01 +7.948009559e+01
106565 +5.176039639e-05 +5.176039639e-05 +7.948005176e+01 +7.948005176e+01
110119 +3.973762482e-05 +3.973762482e-05 +7.948003974e+01 +7.948003974e+01
113496 +2.399352955e-05 +2.399352955e-05 +7.948002399e+01 +7.948002399e+01
