% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.530966659e+01 +4.530966659e+01 +3.609966659e+01 +3.609966659e+01 -3.5107e+00 +1.3201e+00
6 +3.493378246e+01 +3.493378246e+01 +2.572378246e+01 +2.572378246e+01 -1.2894e+00 +2.1356e+00
14 +3.070570390e+00 +3.070570390e+00 -6.139429610e+00 -6.139429610e+00 +1.9294e+00 +5.5256e+00
33 +0.000000000e+00 +0.000000000e+00 -9.210000000e+00 -9.210000000e+00 +6.3248e+00 +9.1989e+00
% function evaluation | noise-free fitness - Fopt (6.559900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.920241075e+01 +6.920241075e+01 +7.251924108e+02 +7.251924108e+02 -2.5739e+00 +1.1628e+00
4 +4.415128978e+01 +4.415128978e+01 +7.001412898e+02 +7.001412898e+02 -2.8392e+00 -1.3688e+00
7 +2.881171218e+01 +2.881171218e+01 +6.848017122e+02 +6.848017122e+02 -6.3924e-01 -2.6828e+00
9 +4.664941706e+00 +4.664941706e+00 +6.606549417e+02 +6.606549417e+02 +7.6912e-01 -4.9566e+00
18 +8.335709316e-01 +8.335709316e-01 +6.568235709e+02 +6.568235709e+02 +4.1664e+00 -1.0570e+01
21 +0.000000000e+00 +0.000000000e+00 +6.559900000e+02 +6.559900000e+02 +9.7655e+00 -5.3641e+00
% function evaluation | noise-free fitness - Fopt (6.671000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.050990834e+01 +5.050990834e+01 +1.172199083e+02 +1.172199083e+02 -2.9255e+00 -1.5646e-01
5 +1.812277364e+01 +1.812277364e+01 +8.483277364e+01 +8.483277364e+01 -3.3202e+00 -3.3557e+00
7 +1.062915232e+01 +1.062915232e+01 +7.733915232e+01 +7.733915232e+01 -3.2960e+00 -4.1075e+00
8 +0.000000000e+00 +0.000000000e+00 +6.671000000e+01 +6.671000000e+01 -6.1958e+00 -6.8228e+00
% function evaluation | noise-free fitness - Fopt (9.416700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.959468040e+01 +7.959468040e+01 +1.021264680e+03 +1.021264680e+03 -8.4497e-01 +2.5440e+00
8 +1.767129888e+01 +1.767129888e+01 +9.593412989e+02 +9.593412989e+02 -2.6202e+00 -3.4709e+00
20 +7.252647422e+00 +7.252647422e+00 +9.489226474e+02 +9.489226474e+02 +1.3331e-01 -4.7881e+00
