% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.639550891e+01 +8.639550891e+01 +1.271755089e+02 +1.271755089e+02
7370 +5.986473251e+01 +5.986473251e+01 +1.006447325e+02 +1.006447325e+02
13081 +3.924216057e+01 +3.924216057e+01 +8.002216057e+01 +8.002216057e+01
16564 +1.835512275e+01 +1.835512275e+01 +5.913512275e+01 +5.913512275e+01
21824 +1.528892182e+01 +1.528892182e+01 +5.606892182e+01 +5.606892182e+01
25648 +9.664484946e+00 +9.664484946e+00 +5.044448495e+01 +5.044448495e+01
37859 +6.183665000e+00 +6.183665000e+00 +4.696366500e+01 +4.696366500e+01
3397694 +3.980635127e+00 +3.980635127e+00 +4.476063513e+01 +4.476063513e+01
3689000 +2.508722381e+00 +2.508722381e+00 +4.328872238e+01 +4.328872238e+01
% function evaluation | noise-free fitness - Fopt (-1.600000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.624927877e+01 +8.624927877e+01 +8.464927877e+01 +8.464927877e+01
9164 +6.164726771e+01 +6.164726771e+01 +6.004726771e+01 +6.004726771e+01
14183 +3.518952487e+01 +3.518952487e+01 +3.358952487e+01 +3.358952487e+01
16541 +2.390240742e+01 +2.390240742e+01 +2.230240742e+01 +2.230240742e+01
21117 +1.580268452e+01 +1.580268452e+01 +1.420268452e+01 +1.420268452e+01
25550 +9.845324756e+00 +9.845324756e+00 +8.245324756e+00 +8.245324756e+00
% function evaluation | noise-free fitness - Fopt (-3.708400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.359056178e+01 +8.359056178e+01 -2.872494382e+02 -2.872494382e+02
7811 +5.049194661e+01 +5.049194661e+01 -3.203480534e+02 -3.203480534e+02
10671 +2.972847410e+01 +2.972847410e+01 -3.411115259e+02 -3.411115259e+02
12460 +2.329515207e+01 +2.329515207e+01 -3.475448479e+02 -3.475448479e+02
13852 +1.576308987e+01 +1.576308987e+01 -3.550769101e+02 -3.550769101e+02
15452 +9.539352599e+00 +9.539352599e+00 -3.613006474e+02 -3.613006474e+02
19298 +5.888337680e+00 +5.888337680e+00 -3.649516623e+02 -3.649516623e+02
22884 +3.951407296e+00 +3.951407296e+00 -3.668885927e+02 -3.668885927e+02
25627 +2.502778830e+00 +2.502778830e+00 -3.683372212e+02 -3.683372212e+02
% function evaluation | noise-free fitness - Fopt (-3.256000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.599731759e+01 +8.599731759e+01 +5.343731759e+01 +5.343731759e+01
7989 +6.242494519e+01 +6.242494519e+01 +2.986494519e+01 +2.986494519e+01
11110 +3.949956463e+01 +3.949956463e+01 +6.939564630e+00 +6.939564630e+00
13768 +2.270382490e+01 +2.270382490e+01 -9.856175103e+00 -9.856175103e+00
16810 +1.573857634e+01 +1.573857634e+01 -1.682142366e+01 -1.682142366e+01
18283 +9.334730319e+00 +9.334730319e+00 -2.322526968e+01 -2.322526968e+01
23285 +6.238274402e+00 +6.238274402e+00 -2.632172560e+01 -2.632172560e+01
26163 +3.663256433e+00 +3.663256433e+00 -2.889674357e+01 -2.889674357e+01
30549 +2.250049712e+00 +2.250049712e+00 -3.030995029e+01 -3.030995029e+01
% function evaluation | noise-free fitness - Fopt (5.154000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.614431982e+01 +8.614431982e+01 +6.015443198e+02 +6.015443198e+02
9486 +6.286037494e+01 +6.286037494e+01 +5.782603749e+02 +5.782603749e+02
