% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.439773891e+01 +2.439773891e+01 +3.126773891e+01 +3.126773891e+01 -1.2065e+00 -1.8989e+00 +2.7292e+00 -1.2515e+00 +1.8089e+00
4 +1.146562865e+01 +1.146562865e+01 +1.833562865e+01 +1.833562865e+01 +2.6265e+00 -3.8435e+00 +2.5902e-01 -2.6345e-01 +2.6659e+00
11 +9.968353954e+00 +9.968353954e+00 +1.683835395e+01 +1.683835395e+01 +2.4382e+00 +1.7618e-01 +1.2743e+00 +6.1451e-01 -2.8709e+00
29 +4.201359559e+00 +4.201359559e+00 +1.107135956e+01 +1.107135956e+01 +2.8248e+00 +1.3809e+00 +1.8591e+00 -8.8100e-01 -3.9749e+00
443 +3.832195190e+00 +3.832195190e+00 +1.070219519e+01 +1.070219519e+01 +4.4654e+00 +6.7249e-01 +7.1954e-02 -3.7580e-01 -1.5896e+00
858 +2.125953030e+00 +2.125953030e+00 +8.995953030e+00 +8.995953030e+00 -8.6112e-02 -1.6595e+00 -1.4678e+00 -3.8088e+00 -1.1403e+00
2012 +1.063135004e+00 +1.063135004e+00 +7.933135004e+00 +7.933135004e+00 +6.3414e-01 +2.1639e+00 -3.0876e+00 -3.0852e+00 -2.1591e+00
3976 +6.425890088e-01 +6.425890088e-01 +7.512589009e+00 +7.512589009e+00 -2.0887e+00 +2.7458e+00 -2.0886e+00 -3.1568e+00 +6.4959e-01
7438 +5.354085091e-01 +5.354085091e-01 +7.405408509e+00 +7.405408509e+00 +2.5095e+00 +5.4719e-01 -2.0411e+00 -3.7134e+00 -3.1180e+00
12266 +2.471749300e-01 +2.471749300e-01 +7.117174930e+00 +7.117174930e+00 +3.0608e+00 -3.7127e-01 +2.4274e+00 -9.8442e-01 +6.4728e-03
24145 +1.481440907e-01 +1.481440907e-01 +7.018144091e+00 +7.018144091e+00 +2.3564e+00 +1.8354e+00 -1.2539e+00 -7.6065e-01 -3.2244e-01
32630 +7.100044031e-02 +7.100044031e-02 +6.941000440e+00 +6.941000440e+00 +1.0081e+00 -5.9250e-01 -3.7184e+00 -1.7654e+00 -3.5031e+00
38772 +4.754925675e-02 +4.754925675e-02 +6.917549257e+00 +6.917549257e+00 +4.1615e-02 -2.6007e-01 -2.6393e+00 -3.1426e+00 -9.7698e-01
40392 +1.562647180e-02 +1.562647180e-02 +6.885626472e+00 +6.885626472e+00 +1.7670e+00 +5.1859e-01 -4.2440e-01 -6.0672e-01 -2.9251e+00
65254 +8.580626376e-03 +8.580626376e-03 +6.878580626e+00 +6.878580626e+00 +8.0343e-01 +1.2325e+00 +1.4560e+00 -1.8402e+00 -1.7795e+00
69255 +6.201411912e-03 +6.201411912e-03 +6.876201412e+00 +6.876201412e+00 +2.3887e+00 +1.1909e+00 -2.9153e-01 -1.9983e+00 -7.4447e-01
75761 +3.696004718e-03 +3.696004718e-03 +6.873696005e+00 +6.873696005e+00 +1.8216e+00 +2.6227e+00 +1.4928e+00 -2.0613e+00 -9.9767e-01
88004 +2.329184313e-03 +2.329184313e-03 +6.872329184e+00 +6.872329184e+00 +1.2529e+00 +2.2813e+00 +8.8382e-01 -3.6925e+00 +1.2926e+00
97874 +1.351472602e-03 +1.351472602e-03 +6.871351473e+00 +6.871351473e+00 +1.6298e+00 +9.1045e-01 -3.8664e-01 -1.5853e+00 -1.7313e+00
102283 +7.328043778e-04 +7.328043778e-04 +6.870732804e+00 +6.870732804e+00 +1.0532e+00 -1.2773e+00 +1.1057e+00 -1.2992e+00 -1.3841e+00
110130 +6.072239183e-04 +6.072239183e-04 +6.870607224e+00 +6.870607224e+00 +1.5282e+00 -2.8346e+00 +5.8139e-01 +8.2134e-01 -3.9883e+00
112203 +3.456255156e-04 +3.456255156e-04 +6.870345626e+00 +6.870345626e+00 +2.2815e-01 -4.7637e-01 +2.1358e+00 -3.0399e+00 +5.7315e-01
119357 +1.958811046e-04 +1.958811046e-04 +6.870195881e+00 +6.870195881e+00 +7.3291e-01 -8.4867e-01 +1.3733e+00 -2.3764e+00 +2.0707e-01
130946 +1.568911224e-04 +1.568911224e-04 +6.870156891e+00 +6.870156891e+00 -9.8304e-01 -3.3273e+00 +3.0199e+00 -3.3305e+00 +1.5629e+00
139125 +9.279043750e-05 +9.279043750e-05 +6.870092790e+00 +6.870092790e+00 +2.8339e-01 -9.8588e-01 +2.1959e+00 -2.9260e+00 +7.9886e-01
145704 +5.630600276e-05 +5.630600276e-05 +6.870056306e+00 +6.870056306e+00 -4.0956e-01 -1.9493e+00 +2.2920e+00 -3.8312e+00 +2.5746e+00
155320 +3.706592008e-05 +3.706592008e-05 +6.870037066e+00 +6.870037066e+00 +8.3005e-01 +2.2343e+00 -3.1286e-01 -3.4446e+00 +2.0478e-01
161077 +2.411888673e-05 +2.411888673e-05 +6.870024119e+00 +6.870024119e+00 +2.4516e+00 +1.7930e+00 +3.3603e-01 -4.4321e-01 -3.5037e+00
161156 +1.005192626e-05 +1.005192626e-05 +6.870010052e+00 +6.870010052e+00 +1.9027e+00 +1.5113e+00 -7.9922e-02 -1.1451e+00 -2.5542e+00
170213 +6.087553616e-06 +6.087553616e-06 +6.870006088e+00 +6.870006088e+00 +1.9340e+00 +2.5212e+00 +2.9746e-01 -1.8667e+00 -1.7657e+00
186873 +2.720144629e-06 +2.720144629e-06 +6.870002720e+00 +6.870002720e+00 +8.2009e-01 -9.1445e-01 +1.4998e+00 -1.7953e+00 -8.8886e-01
195026 +2.319602632e-06 +2.319602632e-06 +6.870002320e+00 +6.870002320e+00 +2.1613e+00 +2.6469e+00 +3.7199e-01 -9.2353e-01 -3.6741e+00
202099 +1.528552914e-06 +1.528552914e-06 +6.870001529e+00 +6.870001529e+00 +1.3695e+00 +1.0112e+00 +8.4853e-01 -1.6991e+00 -1.8294e+00
208497 +9.942500583e-07 +9.942500583e-07 +6.870000994e+00 +6.870000994e+00 +1.3368e+00 +1.1592e+00 +1.1593e+00 -1.7638e+00 -1.8997e+00
213458 +2.591536772e-07 +2.591536772e-07 +6.870000259e+00 +6.870000259e+00 +1.2986e+00 +1.0066e+00 +3.1738e-01 -2.1954e+00 -7.6225e-01
228926 +2.064414435e-07 +2.064414435e-07 +6.870000206e+00 +6.870000206e+00 +1.0158e+00 -1.7568e+00 +1.0666e+00 -2.2091e+00 +1.2264e+00
230989 +1.508977565e-07 +1.508977565e-07 +6.870000151e+00 +6.870000151e+00 +1.6014e+00 +1.0426e+00 -4.1274e-01 -1.2122e+00 -2.4875e+00
239769 +4.776990092e-08 +4.776990092e-08 +6.870000048e+00 +6.870000048e+00 +1.0782e+00 +2.3662e-02 +7.0740e-01 -1.9854e+00 -7.7975e-01
253027 +3.594239040e-08 +3.594239040e-08 +6.870000036e+00 +6.870000036e+00 +1.7925e+00 +1.0198e+00 +1.1509e-01 -1.0400e+00 -2.5629e+00
256985 +1.636532865e-08 +1.636532865e-08 +6.870000016e+00 +6.870000016e+00 +1.6361e+00 +1.6239e+00 +1.9691e-01 -1.3572e+00 -2.6620e+00
260971 +7.045218631e-09 +7.045218631e-09 +6.870000007e+00 +6.870000007e+00 +1.3745e+00 +1.1144e+00 +7.5698e-01 -1.7438e+00 -1.8081e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e-02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.761530596e+01 +2.761530596e+01 +2.762530596e+01 +2.762530596e+01 +4.3085e-01 +3.7100e+00 +2.6766e-01 -2.4489e+00 -2.9309e+00
2 +2.211475867e+01 +2.211475867e+01 +2.212475867e+01 +2.212475867e+01 -4.2762e+00 -1.7332e+00 -2.7907e+00 -1.8949e-01 -6.8646e-01
3 +1.374153980e+01 +1.374153980e+01 +1.375153980e+01 +1.375153980e+01 +3.9187e+00 -3.3868e+00 +3.6872e+00 -3.5198e+00 -1.0824e+00
7 +6.136145926e+00 +6.136145926e+00 +6.146145926e+00 +6.146145926e+00 +2.9824e+00 -4.6089e+00 +8.4609e-01 -2.6113e-01 +3.4274e+00
15 +3.348264035e+00 +3.348264035e+00 +3.358264035e+00 +3.358264035e+00 +2.2612e+00 +3.3270e+00 +4.0717e+00 -3.6639e+00 +1.7085e+00
334 +1.471547848e+00 +1.471547848e+00 +1.481547848e+00 +1.481547848e+00 +9.9964e-01 +2.1283e+00 +2.1030e-01 -1.1008e+00 -1.9706e+00
3140 +5.209503313e-01 +5.209503313e-01 +5.309503313e-01 +5.309503313e-01 +3.7090e+00 -3.1459e+00 +3.2719e+00 -8.6088e-01 -3.0141e+00
20718 +3.596930193e-01 +3.596930193e-01 +3.696930193e-01 +3.696930193e-01 +4.5847e+00 -7.8406e-01 +2.2749e+00 -1.3003e+00 -1.4585e+00
20977 +1.722899462e-01 +1.722899462e-01 +1.822899462e-01 +1.822899462e-01 +7.4804e-01 +1.0800e+00 +4.9315e-01 -1.5264e+00 -2.6474e+00
29098 +1.352978556e-01 +1.352978556e-01 +1.452978556e-01 +1.452978556e-01 +9.2966e-01 +2.7562e+00 +5.5551e-01 +3.6421e+00 -1.7833e+00
35465 +8.341294068e-02 +8.341294068e-02 +9.341294068e-02 +9.341294068e-02 +1.7281e+00 +4.3100e-01 +1.5203e-01 +2.0375e+00 +7.7767e-01
52892 +6.252038769e-02 +6.252038769e-02 +7.252038769e-02 +7.252038769e-02 +4.1168e+00 +2.5956e+00 -2.2649e+00 +1.6660e-01 +3.2471e-01
58477 +3.069637683e-02 +3.069637683e-02 +4.069637683e-02 +4.069637683e-02 +2.6127e-01 -1.2112e+00 -1.4389e+00 +1.5592e+00 +1.4636e+00
67295 +2.455685486e-02 +2.455685486e-02 +3.455685486e-02 +3.455685486e-02 -1.6981e-01 -1.0374e+00 -3.0146e-01 -2.3657e+00 +6.0363e-01
74911 +1.198505888e-02 +1.198505888e-02 +2.198505888e-02 +2.198505888e-02 +2.2772e-01 -4.9182e-01 -2.4135e+00 -4.4338e-02 +2.5579e+00
83559 +6.756460816e-03 +6.756460816e-03 +1.675646082e-02 +1.675646082e-02 -7.2557e-02 -1.4725e-01 +2.7271e-01 -1.4761e+00 -1.4000e+00
86629 +5.547013804e-03 +5.547013804e-03 +1.554701380e-02 +1.554701380e-02 +4.0321e+00 +2.9532e-01 -3.8547e+00 -1.0026e+00 +7.7554e-01
93495 +3.938571131e-03 +3.938571131e-03 +1.393857113e-02 +1.393857113e-02 +9.7415e-01 +2.0918e-02 -1.1572e+00 +8.0419e-01 -7.2844e-01
100175 +2.414738071e-03 +2.414738071e-03 +1.241473807e-02 +1.241473807e-02 +3.4330e-01 +2.8458e-01 -2.5419e+00 -1.0144e+00 +2.0877e-01
113157 +1.250825087e-03 +1.250825087e-03 +1.125082509e-02 +1.125082509e-02 +1.4394e+00 +1.0140e+00 -3.9824e+00 +2.2980e+00 +8.7762e-02
117371 +8.100775207e-04 +8.100775207e-04 +1.081007752e-02 +1.081007752e-02 +1.1004e+00 +1.3129e+00 -2.3061e+00 +3.0525e+00 -1.9404e+00
125515 +5.963466803e-04 +5.963466803e-04 +1.059634668e-02 +1.059634668e-02 +1.2685e+00 +4.1556e-01 -2.8222e+00 +3.9890e-01 +1.1823e+00
135123 +3.970376285e-04 +3.970376285e-04 +1.039703763e-02 +1.039703763e-02 -1.3273e+00 +9.9189e-01 -3.0747e+00 -2.1412e+00 +3.1218e-01
142320 +1.932047166e-04 +1.932047166e-04 +1.019320472e-02 +1.019320472e-02 +1.1187e-01 +1.5462e+00 -2.4724e+00 +2.4271e+00 -2.4406e+00
145062 +8.318717378e-05 +8.318717378e-05 +1.008318717e-02 +1.008318717e-02 +4.0700e-01 +1.1083e+00 -2.7821e+00 +1.9415e+00 -1.7330e+00
157171 +5.581854752e-05 +5.581854752e-05 +1.005581855e-02 +1.005581855e-02 +5.3739e-01 +6.8512e-01 -6.3401e-01 +3.5978e+00 -3.2382e+00
164305 +3.791047528e-05 +3.791047528e-05 +1.003791048e-02 +1.003791048e-02 +7.2342e-01 +1.0085e+00 -1.7134e+00 +1.6376e+00 -9.4756e-01
169171 +1.568449065e-05 +1.568449065e-05 +1.001568449e-02 +1.001568449e-02 +2.8603e-01 +1.5226e+00 -2.5184e+00 +1.5234e+00 -1.1551e+00
178182 +9.542583447e-06 +9.542583447e-06 +1.000954258e-02 +1.000954258e-02 +8.9779e-01 +1.0437e+00 -1.4253e+00 +1.7857e+00 -1.1066e+00
191162 +4.938637057e-06 +4.938637057e-06 +1.000493864e-02 +1.000493864e-02 +6.7311e-01 -6.2523e-01 -1.2531e+00 -1.6012e+00 +9.7164e-01
196278 +3.310925480e-06 +3.310925480e-06 +1.000331093e-02 +1.000331093e-02 -2.4492e-01 +4.7999e-01 -1.9362e+00 -5.3679e-01 -9.3784e-01
202109 +1.648218141e-06 +1.648218141e-06 +1.000164822e-02 +1.000164822e-02 +2.8533e-01 +1.8219e+00 -2.0351e+00 +2.3855e+00 -2.3508e+00
208910 +1.527300817e-06 +1.527300817e-06 +1.000152730e-02 +1.000152730e-02 +5.0565e-02 +1.2143e+00 -1.9280e+00 +1.1733e+00 -1.7866e+00
220750 +8.031267771e-07 +8.031267771e-07 +1.000080313e-02 +1.000080313e-02 -2.6293e-01 -2.0027e-01 -1.7110e+00 -1.0603e+00 -4.5506e-01
223906 +5.026728067e-07 +5.026728067e-07 +1.000050267e-02 +1.000050267e-02 +7.4453e-01 -3.1801e-01 -2.0077e-01 +2.3744e-01 -6.0416e-01
226648 +2.867504265e-07 +2.867504265e-07 +1.000028675e-02 +1.000028675e-02 +6.4366e-01 +3.6528e-01 +9.3559e-02 +2.0422e+00 -2.2555e+00
237483 +2.322020729e-07 +2.322020729e-07 +1.000023220e-02 +1.000023220e-02 +7.5089e-03 -5.5122e-01 -1.4260e-01 +5.4735e-01 -1.8582e+00
241995 +1.418436170e-07 +1.418436170e-07 +1.000014184e-02 +1.000014184e-02 +6.0776e-01 +4.0156e-01 +1.9602e-01 +2.3479e+00 -2.5921e+00
249684 +9.628101987e-08 +9.628101987e-08 +1.000009628e-02 +1.000009628e-02 +1.1551e+00 -5.8595e-01 +1.0078e+00 +2.0645e+00 -1.7097e+00
253633 +5.119900335e-08 +5.119900335e-08 +1.000005120e-02 +1.000005120e-02 +8.2892e-01 +4.1158e-01 -3.0412e-03 +2.2222e+00 -2.0272e+00
263299 +2.741942060e-08 +2.741942060e-08 +1.000002742e-02 +1.000002742e-02 -1.6032e-01 +4.5881e-01 -1.3359e+00 +1.3707e-01 -1.4410e+00
266165 +1.844800250e-08 +1.844800250e-08 +1.000001845e-02 +1.000001845e-02 -1.0057e+00 +4.3056e-01 -2.5246e+00 -1.8508e+00 -7.5733e-01
271965 +1.492103347e-08 +1.492103347e-08 +1.000001492e-02 +1.000001492e-02 +1.9620e+00 +2.8887e-01 +1.4741e+00 +4.4047e+00 -2.5157e+00
282848 +9.811362034e-09 +9.811362034e-09 +1.000000981e-02 +1.000000981e-02 +1.7487e+00 -4.4302e-01 +1.8055e+00 +3.5522e+00 -2.2519e+00
% function evaluation | noise-free fitness - Fopt (-1.306100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.848029577e+01 +2.848029577e+01 -1.021297042e+02 -1.021297042e+02 +4.8591e+00 -3.1773e+00 -2.0372e+00 +4.3041e+00 -1.4171e+00
2 +2.249837329e+01 +2.249837329e+01 -1.081116267e+02 -1.081116267e+02 -4.2716e+00 -3.0934e+00 -5.4774e-01 +3.7213e+00 +1.9223e+00
3 +1.388962866e+01 +1.388962866e+01 -1.167203713e+02 -1.167203713e+02 +7.9098e-01 +4.7073e-01 -2.7275e+00 +4.3917e+00 -3.4256e+00
8 +8.821125626e+00 +8.821125626e+00 -1.217888744e+02 -1.217888744e+02 +4.8886e+00 +4.7485e+00 -4.3523e+00 +3.7209e+00 +1.5512e+00
22 +5.070148833e+00 +5.070148833e+00 -1.255398512e+02 -1.255398512e+02 +4.1831e+00 +1.1222e-01 -3.4434e+00 -3.6634e+00 -2.6874e+00
38 +2.926056839e+00 +2.926056839e+00 -1.276839432e+02 -1.276839432e+02 -1.7644e+00 +3.7865e+00 -2.2107e+00 -3.9490e+00 +1.5109e-01
475 +1.694385870e+00 +1.694385870e+00 -1.289156141e+02 -1.289156141e+02 +6.3335e-01 +1.4126e+00 -7.1786e-01 -3.5339e+00 +4.9095e+00
