% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (7.948000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +8.977281728e+01 +8.977281728e+01 +1.692528173e+02 +1.692528173e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
998 0 +8.075704060e+01 +8.075704060e+01 +1.602370406e+02 +1.602370406e+02 +1.1112e+00 -2.1783e+00 -8.4440e-01 +4.6775e+00 -1.2346e+00 -1.8323e+00 -8.7353e-01 +3.4279e+00 +2.6828e-01 -2.9206e+00 -2.7345e+00 +2.9762e+00 -4.3101e-01 -4.8292e+00 -1.2789e-01 +3.4670e+00 +1.2813e+00 -2.6221e+00 +1.8432e+00 -5.1024e-01
1147 0 +7.391491094e+01 +7.391491094e+01 +1.533949109e+02 +1.533949109e+02 +1.7422e+00 +7.2624e-01 -3.0590e+00 +4.5223e-01 -4.4419e+00 -8.0254e-01 -2.6922e+00 +7.1476e-01 -1.7197e+00 -3.0704e+00 -2.8597e+00 -3.4134e-01 +7.0823e-01 -1.5587e+00 +7.3803e+00 +9.7746e-01 +1.9857e+00 -2.2029e+00 -1.4031e+00 +4.8853e-01
1265 0 +6.101725994e+01 +6.101725994e+01 +1.404972599e+02 +1.404972599e+02 -1.4367e+00 -3.2199e+00 +1.0455e+00 +7.3938e-01 -7.4482e-01 -8.9018e-02 -1.8577e+00 -1.8825e+00 -6.8734e-01 -3.8490e+00 -1.3846e+00 +1.4028e-01 -9.3432e-01 -5.4323e-01 +1.7376e+00 +3.2662e+00 +3.3818e+00 -5.0835e+00 +3.0369e+00 -8.7592e-01
1836 0 +3.981389673e+01 +3.981389673e+01 +1.192938967e+02 +1.192938967e+02 +5.5840e-01 -2.3833e+00 -9.2651e-01 +1.0521e+00 -2.5570e+00 +1.3843e+00 +8.5161e-01 +2.6638e-01 -1.5667e+00 -1.0265e+00 -2.0780e+00 -1.6822e+00 +1.2567e+00 +1.9577e+00 +2.7745e+00 +5.7636e-01 -6.9261e-01 -4.4791e+00 +5.7017e-01 +1.9598e+00
2453 0 +2.673821762e+01 +2.673821762e+01 +1.062182176e+02 +1.062182176e+02 +1.0781e-01 -2.1932e+00 -5.1781e-01 +1.5891e+00 -6.6404e-01 -1.5347e+00 +3.6867e-01 -1.4497e+00 -8.2836e-01 -3.4123e+00 -2.4766e+00 +1.9169e+00 -2.7535e-01 -1.2745e-01 +4.4218e+00 +4.0837e+00 +1.6983e+00 -2.4880e+00 +1.7797e+00 -2.4123e-01
3887 0 +2.290091199e+01 +2.290091199e+01 +1.023809120e+02 +1.023809120e+02 +2.7978e+00 -8.2656e-01 -5.0589e-01 +2.9282e+00 -8.9002e-01 -1.4190e+00 +1.6291e+00 -6.0655e-01 -2.6531e+00 -3.0164e+00 -4.3648e+00 +1.7517e+00 +5.0330e-01 -9.0766e-01 +3.4820e+00 +3.0402e+00 +1.6684e-01 -3.1234e+00 +1.0990e+00 +8.3243e-01
4033 0 +1.886140566e+01 +1.886140566e+01 +9.834140566e+01 +9.834140566e+01 +5.0781e-01 -2.3847e+00 -1.3550e-01 +1.9817e+00 -3.4560e+00 -5.3993e-01 -5.5437e-01 -2.9089e-01 -2.0854e+00 -4.6654e+00 -2.8334e+00 +9.8985e-01 -1.6356e+00 -3.2031e-02 +4.4308e+00 +2.5679e+00 +5.8820e-01 -4.5731e+00 +3.0394e+00 +5.8795e-01
5085 0 +1.814964350e+01 +1.814964350e+01 +9.762964350e+01 +9.762964350e+01 -1.1683e-01 -1.1859e+00 -5.5731e-01 +9.2961e-01 -3.7088e+00 -4.3884e-01 +4.6189e-01 -1.4286e-01 -1.5626e+00 -3.2135e+00 -4.0838e+00 +1.2365e+00 +1.3532e+00 -1.7263e+00 +6.3256e+00 +1.4001e+00 -6.0901e-01 -4.7886e+00 +2.6774e+00 +4.7438e-01
5646 0 +1.285057478e+01 +1.285057478e+01 +9.233057478e+01 +9.233057478e+01 +4.2664e-02 -2.0517e+00 -6.1677e-01 +1.4541e+00 -3.4693e+00 +1.3026e+00 +1.2232e+00 +5.1060e-01 -2.3537e+00 -3.8705e+00 -3.6939e+00 +1.2868e+00 +1.6067e+00 +1.7086e-01 +3.2789e+00 +2.3338e+00 -4.8970e-02 -4.0274e+00 +4.3870e+00 +1.8069e-02
5817 0 +1.222232554e+01 +1.222232554e+01 +9.170232554e+01 +9.170232554e+01 +1.4341e+00 -8.7431e-01 -1.4231e+00 +8.2631e-01 -2.2258e+00 +8.4465e-01 +1.7961e-01 -7.2025e-02 -1.0808e+00 -3.7881e+00 -4.5948e+00 +2.3819e+00 +4.4793e-01 +1.0797e-01 +4.1513e+00 +4.2240e+00 -7.0860e-01 -3.6890e+00 +1.9166e+00 -6.3904e-01
