% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (7.135000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +7.357246449e+01 +7.357246449e+01 +1.449224645e+02 +1.449224645e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +5.529146221e+01 +5.529146221e+01 +1.266414622e+02 +1.266414622e+02 -3.9854e-01 +2.1639e+00 -1.0020e+00 -3.4660e+00 +2.0111e+00 -4.5082e+00 +2.5121e+00 -2.7563e+00 +2.2127e+00 -4.0998e+00 -3.8581e+00 +4.9497e+00 -3.2487e+00 -1.9149e+00 +3.5365e+00 -1.3918e+00 +4.9154e+00 +4.3012e+00 +4.2848e+00 +5.5416e-01
10 0 +3.951072304e+01 +3.951072304e+01 +1.108607230e+02 +1.108607230e+02 +6.7200e-01 -1.3464e+00 -4.4510e+00 -1.2184e+00 -1.2311e+00 -1.0974e+00 -1.4932e+00 -4.0827e+00 +3.1507e+00 -1.2653e+00 -2.1864e+00 +3.3747e+00 -1.2803e+00 +2.0818e+00 +2.8490e+00 +1.4343e+00 -1.5555e+00 -4.9693e+00 +2.6264e-01 -4.6579e+00
138 0 +3.812353288e+01 +3.812353288e+01 +1.094735329e+02 +1.094735329e+02 +2.1915e+00 -4.8404e-01 +1.9643e-01 +1.7117e+00 +2.6773e+00 -3.5300e+00 -2.2161e-01 +3.6321e+00 +1.6416e+00 -3.6466e+00 +4.1895e+00 +4.9647e+00 -4.0901e+00 +1.3790e+00 -4.9431e-01 +2.9057e+00 -2.6667e+00 -2.6368e+00 -4.0777e+00 -2.1638e+00
192 0 +2.708654516e+01 +2.708654516e+01 +9.843654516e+01 +9.843654516e+01 -4.7820e-01 -4.0245e+00 -1.8392e-01 -4.5426e+00 -2.4076e+00 +3.0206e+00 +1.9920e+00 +4.2940e+00 -3.8153e+00 -2.1016e+00 -3.1044e+00 +3.2743e+00 -2.2081e+00 -3.2164e+00 +4.2617e+00 -4.5424e+00 +2.0650e+00 -5.1615e-01 -2.7035e+00 +8.1244e-01
3100 0 +2.687804612e+01 +2.687804612e+01 +9.822804612e+01 +9.822804612e+01 -1.8934e-01 +5.9914e+00 -8.5611e-01 -6.7149e+00 +1.3701e+00 -3.6101e+00 +5.2519e+00 +1.1876e+00 -5.0387e-01 -4.0403e+00 -2.2890e+00 +5.0833e+00 +2.4097e+00 +1.4051e+00 -1.2565e+00 -2.0275e+00 -4.3817e+00 +4.7336e+00 +8.4501e-01 -3.6252e+00
18345 0 +2.464228337e+01 +2.464228337e+01 +9.599228337e+01 +9.599228337e+01 -4.5499e+00 -3.8394e+00 +5.6883e-01 +7.0939e-01 -6.7712e+00 +1.2816e+00 +1.0900e+00 +4.1886e+00 -7.5051e-01 +4.9300e+00 +7.1144e+00 +7.3030e+00 -3.7576e+00 +3.0672e+00 -1.1398e+00 +3.8314e+00 -4.4481e+00 +6.2955e-01 -3.0328e+00 -1.5936e+00
55766 0 +1.763792170e+01 +1.763792170e+01 +8.898792170e+01 +8.898792170e+01 -1.6674e+00 -4.7241e+00 +3.2460e+00 -4.7028e+00 -3.4344e+00 -3.9297e+00 -1.2142e+00 -5.6046e+00 -5.6889e+00 -5.1744e+00 +8.4093e-01 -2.2691e+00 -4.9826e-01 -2.5094e+00 -4.6560e+00 -4.2560e-01 -3.0850e+00 -2.5833e+00 -2.5544e-01 -2.8399e+00
441892 0 +1.707217124e+01 +1.707217124e+01 +8.842217124e+01 +8.842217124e+01 -1.6775e+00 -4.7190e+00 +3.2470e+00 -4.7107e+00 -3.4406e+00 -3.9308e+00 -1.2164e+00 -5.6084e+00 -5.6913e+00 -5.1672e+00 +8.4043e-01 -2.2768e+00 -4.9356e-01 -2.5093e+00 -4.6548e+00 -4.2735e-01 -3.0886e+00 -2.5762e+00 -2.5515e-01 -2.8374e+00
443738 0 +1.668028018e+01 +1.668028018e+01 +8.803028018e+01 +8.803028018e+01 -1.7450e+00 -4.6854e+00 +3.2537e+00 -4.7634e+00 -3.4815e+00 -3.9383e+00 -1.2312e+00 -5.6335e+00 -5.7071e+00 -5.1198e+00 +8.3713e-01 -2.3280e+00 -4.6242e-01 -2.5088e+00 -4.6466e+00 -4.3900e-01 -3.1123e+00 -2.5288e+00 -2.5326e-01 -2.8208e+00
443900 0 +1.647859245e+01 +1.647859245e+01 +8.782859245e+01 +8.782859245e+01 -1.6830e+00 -4.7163e+00 +3.2475e+00 -4.7150e+00 -3.4439e+00 -3.9314e+00 -1.2176e+00 -5.6104e+00 -5.6926e+00 -5.1634e+00 +8.4016e-01 -2.2810e+00 -4.9103e-01 -2.5093e+00 -4.6541e+00 -4.2830e-01 -3.0905e+00 -2.5723e+00 -2.5500e-01 -2.8361e+00
444055 0 +1.615722246e+01 +1.615722246e+01 +8.750722246e+01 +8.750722246e+01 -1.6907e+00 -4.7125e+00 +3.2483e+00 -4.7210e+00 -3.4485e+00 -3.9323e+00 -1.2193e+00 -5.6132e+00 -5.6943e+00 -5.1580e+00 +8.3979e-01 -2.2868e+00 -4.8750e-01 -2.5092e+00 -4.6532e+00 -4.2962e-01 -3.0932e+00 -2.5670e+00 -2.5478e-01 -2.8342e+00
444280 0 +1.548711907e+01 +1.548711907e+01 +8.683711907e+01 +8.683711907e+01 -1.7272e+00 -4.6943e+00 +3.2519e+00 -4.7495e+00 -3.4707e+00 -3.9363e+00 -1.2273e+00 -5.6269e+00 -5.7029e+00 -5.1323e+00 +8.3800e-01 -2.3145e+00 -4.7063e-01 -2.5089e+00 -4.6488e+00 -4.3593e-01 -3.1060e+00 -2.5413e+00 -2.5376e-01 -2.8252e+00
551871 0 +1.513561155e+01 +1.513561155e+01 +8.648561155e+01 +8.648561155e+01 -1.7068e+00 -4.7044e+00 +3.2499e+00 -4.7336e+00 -3.4583e+00 -3.9341e+00 -1.2228e+00 -5.6193e+00 -5.6981e+00 -5.1466e+00 +8.3900e-01 -2.2991e+00 -4.8003e-01 -2.5091e+00 -4.6512e+00 -4.3240e-01 -3.0989e+00 -2.5556e+00 -2.5434e-01 -2.8302e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-3.552200000000e+02) | measured fitness | best measured fitness | x1 | x2...
