% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.678296421e+02 +9.678296421e+02 +9.508896421e+02 +9.508896421e+02 -5.3997e-01 -4.9361e+00 -3.1603e+00 -4.5374e+00 +1.7479e+00 -4.9777e+00 -2.1339e+00 -1.2244e+00 -1.7192e+00 +6.1455e-01
3 +3.416298848e+02 +3.416298848e+02 +3.246898848e+02 +3.246898848e+02 -2.0786e+00 +2.5283e+00 +2.7673e+00 +2.7448e+00 -4.6144e+00 +2.4443e+00 +1.6185e+00 -4.2582e+00 +8.3985e-01 +3.9287e+00
5 +2.173663783e+02 +2.173663783e+02 +2.004263783e+02 +2.004263783e+02 +3.7343e+00 -1.4115e-01 +2.0398e+00 +3.4829e-01 +4.4293e+00 +4.9841e+00 -2.1307e+00 +4.9783e+00 -3.4599e+00 -3.1991e+00
6 +1.553119359e+02 +1.553119359e+02 +1.383719359e+02 +1.383719359e+02 +6.9581e-01 -3.4132e+00 -2.5721e+00 +1.5688e+00 +1.6444e+00 -3.6198e+00 +3.5516e+00 -8.2248e-01 -1.9498e+00 +9.2913e-01
13 +8.317145276e+01 +8.317145276e+01 +6.623145276e+01 +6.623145276e+01 +3.3671e+00 +1.5316e+00 -1.5250e+00 +2.9268e+00 +1.0705e+00 -2.0578e+00 -3.0843e+00 +1.6263e+00 -6.2961e-01 -3.4137e+00
22 +5.092696737e+01 +5.092696737e+01 +3.398696737e+01 +3.398696737e+01 +4.1812e+00 +1.8016e+00 +2.3853e+00 +1.8009e+00 -1.4525e+00 +6.6723e-01 +2.3651e+00 +2.9124e+00 -2.3310e+00 -7.5724e-01
75 +3.888718574e+01 +3.888718574e+01 +2.194718574e+01 +2.194718574e+01 +2.1388e+00 +2.6256e+00 -2.6548e+00 -2.7393e+00 +6.4772e-01 -2.9828e+00 +3.1623e+00 -2.7549e+00 -1.8632e+00 +3.5413e+00
567 +1.538838512e+01 +1.538838512e+01 -1.551614876e+00 -1.551614876e+00 +3.3059e+00 +2.5840e+00 -1.9360e+00 +2.6800e+00 -2.6509e-01 -3.8735e+00 +9.2526e-01 +3.0822e-01 +7.8182e-01 -3.2256e+00
1730 +8.563298939e+00 +8.563298939e+00 -8.376701061e+00 -8.376701061e+00 +4.0232e+00 +2.5538e+00 -4.9143e+00 +2.5688e+00 +1.9879e+00 -1.3752e+00 +4.2037e+00 +8.3708e-02 +5.5637e-01 -1.8700e+00
2933 +5.370140142e+00 +5.370140142e+00 -1.156985986e+01 -1.156985986e+01 +3.6370e+00 +2.7720e+00 +1.2387e-01 +2.4217e+00 +7.6178e-01 -1.8884e+00 +3.2548e+00 -1.5435e+00 +5.9197e-01 -1.6508e+00
3140 +3.342056335e+00 +3.342056335e+00 -1.359794367e+01 -1.359794367e+01 +4.1369e+00 +2.8075e+00 -1.4836e+00 +1.7043e+00 +5.5364e-01 -2.1884e+00 +3.5322e+00 -1.7564e+00 -7.1804e-01 -2.1398e+00
