% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.528260114e+01 +7.528260114e+01 +6.607260114e+01 +6.607260114e+01 +2.3879e+00 -4.0430e+00 +5.9259e-01
2 +5.149857456e+01 +5.149857456e+01 +4.228857456e+01 +4.228857456e+01 -3.6427e-01 +4.6416e+00 +4.9989e-01
12 +2.830189214e+01 +2.830189214e+01 +1.909189214e+01 +1.909189214e+01 +2.0171e+00 +3.1918e+00 +3.0399e+00
13 +2.056644964e+01 +2.056644964e+01 +1.135644964e+01 +1.135644964e+01 +2.9847e+00 -8.4282e-01 +4.9925e+00
65 +1.423221720e+01 +1.423221720e+01 +5.022217204e+00 +5.022217204e+00 +9.5746e-01 +1.7777e+00 +6.2902e+00
93 +8.708737017e+00 +8.708737017e+00 -5.012629827e-01 -5.012629827e-01 +5.0422e+00 +2.2461e+00 +6.9808e+00
100 +5.559566842e+00 +5.559566842e+00 -3.650433158e+00 -3.650433158e+00 +8.6467e+00 +3.2419e+00 +6.0523e+00
141 +2.391386978e+00 +2.391386978e+00 -6.818613022e+00 -6.818613022e+00 +9.7943e+00 +7.2755e+00 +4.7609e+00
151 +0.000000000e+00 +0.000000000e+00 -9.210000000e+00 -9.210000000e+00 +9.6879e+00 +5.0025e+00 +7.8914e+00
% function evaluation | noise-free fitness - Fopt (6.559900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.417542417e+01 +2.417542417e+01 +6.801654242e+02 +6.801654242e+02 -3.3702e+00 -3.2180e+00 -3.9830e+00
45 +1.342838176e+01 +1.342838176e+01 +6.694183818e+02 +6.694183818e+02 -8.4284e+00 -8.4701e+00 -5.0825e+00
84 +9.598494445e+00 +9.598494445e+00 +6.655884944e+02 +6.655884944e+02 -4.5985e+00 -5.6800e+00 -5.5453e+00
131 +5.784243599e+00 +5.784243599e+00 +6.617742436e+02 +6.617742436e+02 -7.8424e-01 -6.5340e+00 -6.3377e+00
159 +2.550956785e+00 +2.550956785e+00 +6.585409568e+02 +6.585409568e+02 +2.4490e+00 -6.6580e+00 -5.2339e+00
190 +1.931296531e+00 +1.931296531e+00 +6.579212965e+02 +6.579212965e+02 +3.2733e+00 -5.0351e+00 -4.9795e+00
211 +3.293188060e-01 +3.293188060e-01 +6.563193188e+02 +6.563193188e+02 +4.6707e+00 -6.6700e+00 -6.1470e+00
236 +0.000000000e+00 +0.000000000e+00 +6.559900000e+02 +6.559900000e+02 +5.0680e+00 -8.2386e+00 -5.7739e+00
% function evaluation | noise-free fitness - Fopt (6.671000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.785830440e+01 +8.785830440e+01 +1.545683044e+02 +1.545683044e+02 +3.5762e+00 -1.7119e+00 +1.8884e+00
6 +5.881137617e+01 +5.881137617e+01 +1.255213762e+02 +1.255213762e+02 -4.9305e+00 +3.8500e+00 -1.9244e+00
13 +1.930166809e+01 +1.930166809e+01 +8.601166809e+01 +8.601166809e+01 -3.3397e+00 +3.9406e-01 -4.9416e+00
34 +1.345553896e+01 +1.345553896e+01 +8.016553896e+01 +8.016553896e+01 -2.4384e+00 -1.5550e+00 -6.4759e+00
72 +1.111852740e+00 +1.111852740e+00 +6.782185274e+01 +6.782185274e+01 -5.1840e+00 -4.6484e+00 -9.9038e+00
96 +0.000000000e+00 +0.000000000e+00 +6.671000000e+01 +6.671000000e+01 -9.1026e+00 -5.1597e+00 -1.0730e+01
% function evaluation | noise-free fitness - Fopt (9.416700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.251080454e+01 +6.251080454e+01 +1.004180805e+03 +1.004180805e+03 +3.0604e+00 -2.5471e+00 +3.3065e-01
11 +3.359965639e+01 +3.359965639e+01 +9.752696564e+02 +9.752696564e+02 -6.9080e-01 +8.2847e-01 +3.9141e+00
13 +1.785066966e+01 +1.785066966e+01 +9.595206697e+02 +9.595206697e+02 +4.7667e+00 -3.5322e+00 +4.6558e+00
37 +7.086871687e+00 +7.086871687e+00 +9.487568717e+02 +9.487568717e+02 -6.7500e-01 -6.1687e+00 +4.7238e+00
75 +4.597451870e+00 +4.597451870e+00 +9.462674519e+02 +9.462674519e+02 -8.2792e+00 -4.6662e+00 +4.6458e+00
111 +3.245224659e+00 +3.245224659e+00 +9.449152247e+02 +9.449152247e+02 -9.7799e+00 -3.9738e+00 +5.6018e+00
113 +3.339111229e-01 +3.339111229e-01 +9.420039111e+02 +9.420039111e+02 -6.7790e+00 -4.8944e+00 +5.0948e+00
124 +0.000000000e+00 +0.000000000e+00 +9.416700000e+02 +9.416700000e+02 -7.9333e+00 -7.9813e+00 +6.8381e+00
% function evaluation | noise-free fitness - Fopt (-3.745000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.323043619e+02 +1.323043619e+02 +9.485436187e+01 +9.485436187e+01 +1.9435e+00 -4.8663e+00 -4.8048e+00
2 +7.483960644e+01 +7.483960644e+01 +3.738960644e+01 +3.738960644e+01 +3.4222e+00 +4.6899e+00 -2.2281e+00
3 +6.089410921e+01 +6.089410921e+01 +2.344410921e+01 +2.344410921e+01 -2.5360e+00 -2.6647e+00 +2.0880e+00
7 +3.186510192e+01 +3.186510192e+01 -5.584898075e+00 -5.584898075e+00 +1.5109e+00 +1.3489e+00 +3.3170e+00
9 +1.629939735e+01 +1.629939735e+01 -2.115060265e+01 -2.115060265e+01 -5.7335e-01 +1.6734e+00 +4.9794e+00
32 +1.184135330e+01 +1.184135330e+01 -2.560864670e+01 -2.560864670e+01 +5.4383e-01 +2.6646e+00 +5.6228e+00
34 +6.471722725e+00 +6.471722725e+00 -3.097827728e+01 -3.097827728e+01 -5.0011e-01 +5.2246e+00 +4.9028e+00
60 +4.324731215e+00 +4.324731215e+00 -3.312526879e+01 -3.312526879e+01 +2.7955e+00 +5.8831e+00 +4.7880e+00
73 +1.546906594e-01 +1.546906594e-01 -3.729530934e+01 -3.729530934e+01 +4.8453e+00 +6.7035e+00 +5.8566e+00
103 +0.000000000e+00 +0.000000000e+00 -3.745000000e+01 -3.745000000e+01 +5.1146e+00 +6.6686e+00 +7.9087e+00
% function evaluation | noise-free fitness - Fopt (2.906200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.200725271e+01 +2.200725271e+01 +3.126272527e+02 +3.126272527e+02 +4.4816e+00 +8.5811e-01 -4.1609e+00
35 +6.596950202e+00 +6.596950202e+00 +2.972169502e+02 +2.972169502e+02 +4.5437e+00 +3.5179e+00 -4.8546e+00
46 +4.989831393e+00 +4.989831393e+00 +2.956098314e+02 +2.956098314e+02 +1.0169e-02 +6.3945e+00 -6.5794e+00
