% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.686906977e+03 +5.686906977e+03 +6.686906977e+03 +6.686906977e+03
32 +3.321982919e+03 +3.321982919e+03 +4.321982919e+03 +4.321982919e+03
59 +2.504515860e+03 +2.504515860e+03 +3.504515860e+03 +3.504515860e+03
188 +1.275305978e+03 +1.275305978e+03 +2.275305978e+03 +2.275305978e+03
393 +9.916351362e+02 +9.916351362e+02 +1.991635136e+03 +1.991635136e+03
679 +6.202216729e+02 +6.202216729e+02 +1.620221673e+03 +1.620221673e+03
1283 +3.966685322e+02 +3.966685322e+02 +1.396668532e+03 +1.396668532e+03
3441 +2.401523566e+02 +2.401523566e+02 +1.240152357e+03 +1.240152357e+03
3983 +1.560506236e+02 +1.560506236e+02 +1.156050624e+03 +1.156050624e+03
5838 +9.998865286e+01 +9.998865286e+01 +1.099988653e+03 +1.099988653e+03
25115 +6.309205040e+01 +6.309205040e+01 +1.063092050e+03 +1.063092050e+03
1898696 +3.956096761e+01 +3.956096761e+01 +1.039560968e+03 +1.039560968e+03
% function evaluation | noise-free fitness - Fopt (7.003000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.532931402e+03 +3.532931402e+03 +3.602961402e+03 +3.602961402e+03
26 +2.461693580e+03 +2.461693580e+03 +2.531723580e+03 +2.531723580e+03
109 +1.446222908e+03 +1.446222908e+03 +1.516252908e+03 +1.516252908e+03
177 +9.823274564e+02 +9.823274564e+02 +1.052357456e+03 +1.052357456e+03
447 +6.214670074e+02 +6.214670074e+02 +6.914970074e+02 +6.914970074e+02
947 +3.910465492e+02 +3.910465492e+02 +4.610765492e+02 +4.610765492e+02
4174 +2.465696712e+02 +2.465696712e+02 +3.165996712e+02 +3.165996712e+02
4453 +1.565649336e+02 +1.565649336e+02 +2.265949336e+02 +2.265949336e+02
4942 +9.760080502e+01 +9.760080502e+01 +1.676308050e+02 +1.676308050e+02
5720 +6.267432582e+01 +6.267432582e+01 +1.327043258e+02 +1.327043258e+02
1578875 +3.975874954e+01 +3.975874954e+01 +1.097887495e+02 +1.097887495e+02
% function evaluation | noise-free fitness - Fopt (-4.822000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
