% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (6.870000000000e+00) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.817093392e+01 +1.817093392e+01 +2.504093392e+01 +2.504093392e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +1.661067901e+01 +1.661067901e+01 +2.348067901e+01 +2.348067901e+01 -1.6392e+00 -3.5514e+00 +2.0022e+00 +2.8119e+00 -2.8301e+00 -2.3893e+00 -1.6508e+00 -4.4494e+00 +1.6473e+00 +2.9244e-01 +4.8016e+00 -1.0988e+00 +2.8279e+00 -2.9525e+00 +2.3512e+00 -1.9397e+00 +4.0259e+00 -2.5706e+00 -2.1426e+00 +7.3130e-01
5 0 +1.427344202e+01 +1.427344202e+01 +2.114344202e+01 +2.114344202e+01 +2.2574e+00 -1.9183e+00 +3.1328e+00 +8.4277e-01 +5.0996e-01 -2.8451e+00 +2.6202e-01 +3.1532e+00 +4.4143e+00 +9.6575e-02 +2.1368e-01 +2.5897e+00 +4.8911e+00 +3.5613e+00 +4.2961e+00 +5.6332e-01 -1.1488e+00 +4.6191e+00 +1.0611e+00 +4.2657e+00
7 0 +1.072036586e+01 +1.072036586e+01 +1.759036586e+01 +1.759036586e+01 +9.0190e-01 -9.7526e-01 -3.8666e+00 +4.7653e+00 +3.2712e+00 +2.2519e+00 -6.2617e-01 +6.1022e-01 -3.7816e+00 -1.1558e+00 +4.5833e+00 -2.2863e+00 +1.3538e+00 -9.7325e-01 +3.6690e+00 -6.1284e-01 +4.2941e+00 -9.8166e-01 +2.2339e+00 +3.0466e+00
17 0 +8.265287410e+00 +8.265287410e+00 +1.513528741e+01 +1.513528741e+01 -2.3526e+00 +2.8104e+00 -5.5325e-01 +9.7079e-01 +2.8922e+00 +3.7606e-01 +4.8011e+00 +3.3545e+00 +3.9367e+00 +8.7513e-02 +4.1816e-01 -3.3081e+00 +7.8965e-01 +3.6316e+00 -3.4729e+00 -2.4851e-01 -8.1286e-01 -2.2729e+00 -1.5587e+00 +3.1552e+00
37 0 +7.893862011e+00 +7.893862011e+00 +1.476386201e+01 +1.476386201e+01 +4.5724e+00 -2.5770e+00 +2.6541e-02 -3.9872e+00 +2.7589e+00 +3.8592e+00 -1.8649e+00 -3.3563e+00 +4.5000e+00 -1.1352e+00 +1.1129e+00 -4.9548e+00 +4.2611e+00 -4.6296e+00 -4.2090e+00 -4.6373e+00 -4.9811e+00 +4.1117e+00 +2.2131e+00 +2.5623e+00
56 0 +3.380924533e+00 +3.380924533e+00 +1.025092453e+01 +1.025092453e+01 -2.5631e+00 +4.1298e+00 -3.1965e+00 +2.5991e+00 -9.6248e-01 -2.4696e+00 +3.9613e+00 -4.5948e+00 +4.2954e+00 -3.3007e+00 +4.5530e+00 -2.3509e+00 -3.9063e-01 +4.5038e+00 +3.8777e+00 +3.9103e+00 -2.6388e+00 -8.0804e-01 -1.8885e+00 +2.1351e+00
22374 0 +3.118876676e+00 +3.118876676e+00 +9.988876676e+00 +9.988876676e+00 -3.7258e+00 +1.6937e+00 +9.0020e-01 -1.5348e+00 +3.7277e-01 -2.1639e+00 -3.3586e+00 +1.7706e+00 -4.8991e+00 -2.0998e-02 +4.5562e+00 -2.3681e+00 -3.7233e+00 +2.4976e+00 +4.6436e+00 -9.7204e-01 +3.0262e+00 -2.6116e-01 -1.1144e+00 +2.2169e-01
23349 0 +2.900930247e+00 +2.900930247e+00 +9.770930247e+00 +9.770930247e+00 +1.3343e+00 -2.5935e-01 +4.5558e+00 -4.3388e+00 +3.3803e+00 +4.5822e+00 -1.3157e+00 +2.1415e+00 +2.2421e+00 -2.2437e+00 -5.3500e-01 -8.7693e-01 -2.4104e+00 -6.8777e-01 +5.3491e+00 -2.4430e+00 +2.4177e+00 -3.1192e+00 +2.8772e+00 +4.1415e+00
32104 0 +2.320202479e+00 +2.320202479e+00 +9.190202479e+00 +9.190202479e+00 +1.7021e+00 +2.8014e+00 +2.1989e+00 -1.1252e+00 +3.0344e+00 +2.9930e+00 -2.1829e+00 -3.5500e-01 -3.2457e+00 -1.1643e+00 -4.0462e+00 -2.9024e+00 -3.8458e-03 -1.9523e+00 -2.2495e+00 -5.2696e-01 -1.8106e+00 +1.8150e+00 +8.4892e-01 +3.2427e+00
