% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.977583190e+05 +4.977583190e+05 +4.977942190e+05 +4.977942190e+05 -4.7518e+00 +3.4190e+00 +4.9726e+00 +7.8123e-02 +4.9552e+00 -3.2494e+00 +1.4763e+00 +3.9039e+00 -4.0982e+00 -1.9670e+00
2 +3.157492859e+05 +3.157492859e+05 +3.157851859e+05 +3.157851859e+05 +1.6766e-01 -2.2473e+00 +3.4143e+00 -1.9282e+00 +2.0343e+00 +3.4351e+00 -4.2410e+00 -2.1758e+00 +2.0232e+00 +1.7815e+00
20 +2.508963657e+05 +2.508963657e+05 +2.509322657e+05 +2.509322657e+05 +4.7154e+00 -3.4010e+00 +4.3372e+00 -3.9033e+00 +4.5423e+00 -4.9914e+00 -2.5244e+00 -3.1823e+00 -2.0908e-01 +1.5647e+00
22 +6.935804407e+04 +6.935804407e+04 +6.939394407e+04 +6.939394407e+04 +1.6367e+00 +2.6764e+00 +4.5291e+00 -3.2896e+00 -3.4750e+00 -4.1982e+00 +2.7190e+00 -1.4222e+00 +1.7985e-01 +4.1118e+00
66 +5.890001773e+04 +5.890001773e+04 +5.893591773e+04 +5.893591773e+04 +3.3391e+00 +4.6957e+00 +4.2569e+00 +3.2084e+00 -4.8548e+00 -4.7194e+00 +2.9220e+00 +4.0448e+00 -3.2920e+00 +1.6179e+00
74 +2.259431644e+04 +2.259431644e+04 +2.263021644e+04 +2.263021644e+04 -3.9418e+00 +2.8183e+00 +1.8207e+00 -2.7012e+00 -4.5425e+00 -3.2548e+00 -4.8682e+00 -3.6276e+00 -2.5936e+00 +1.7544e+00
287 +4.526540562e+02 +4.526540562e+02 +4.885540562e+02 +4.885540562e+02 -4.5801e+00 +4.2116e+00 +3.9040e+00 -5.3768e+00 +4.5035e+00 -4.8859e+00 -7.5289e+00 -2.2202e+00 -6.7679e-01 +9.3318e+00
405 +3.715599565e+02 +3.715599565e+02 +4.074599565e+02 +4.074599565e+02 -2.4042e+00 +5.0214e+00 +6.3830e+00 -3.2047e+00 -3.4582e+00 -4.6464e-01 -2.8816e+00 -1.5033e+00 -3.7675e+00 +6.7319e+00
637 +2.424829522e+02 +2.424829522e+02 +2.783829522e+02 +2.783829522e+02 +1.5116e+00 +3.6451e+00 +7.0944e+00 +3.0049e-01 +2.3974e-01 -6.6727e+00 -3.0015e+00 -3.6784e+00 -7.9193e+00 +4.6548e+00
1444 +1.521945835e+02 +1.521945835e+02 +1.880945835e+02 +1.880945835e+02 -1.4366e+00 +4.5746e+00 +5.2762e+00 -1.5182e+00 -3.5945e+00 +4.4913e-01 -8.8032e-01 -1.7362e+00 -2.9796e+00 +1.3936e+00
2056 +9.763782095e+01 +9.763782095e+01 +1.335378209e+02 +1.335378209e+02 +1.2869e+00 +3.8427e+00 +4.8675e+00 +8.8641e-01 +2.3969e+00 -3.8879e+00 -4.5565e+00 -1.8798e+00 -2.7557e+00 +1.1405e+00
3109 +6.145221602e+01 +6.145221602e+01 +9.735221602e+01 +9.735221602e+01 +1.1768e+00 +4.6448e+00 +3.4576e+00 -1.4989e-01 -1.6474e+00 -3.4259e+00 -1.6594e+00 -2.9866e+00 -3.2688e+00 -1.1410e-01
3546 +3.911045283e+01 +3.911045283e+01 +7.501045283e+01 +7.501045283e+01 +1.4669e+00 +2.7182e+00 +4.4841e+00 +1.2527e+00 -9.5345e-01 -2.9766e+00 -2.3461e+00 -2.7951e+00 -3.9956e+00 -1.3637e+00
4528 +1.886070104e+01 +1.886070104e+01 +5.476070104e+01 +5.476070104e+01 +2.1477e+00 +3.3044e+00 +2.8283e+00 +1.7191e+00 -1.4794e+00 -3.0526e+00 -2.8107e+00 -2.4934e+00 -4.0934e+00 -1.6391e+00
4810 +1.308427546e+01 +1.308427546e+01 +4.898427546e+01 +4.898427546e+01 +2.2603e+00 +2.5116e+00 +2.4659e+00 +1.8100e+00 -1.5462e+00 -2.7721e+00 -2.9414e+00 -1.8807e+00 -3.3436e+00 -1.2428e+00
5279 +8.121921614e+00 +8.121921614e+00 +4.402192161e+01 +4.402192161e+01 +2.2883e+00 +2.7693e+00 +2.6696e+00 +2.3836e+00 -1.1969e+00 -2.3809e+00 -2.8274e+00 -1.8849e+00 -3.0076e+00 -2.1282e+00
5736 +6.037574115e+00 +6.037574115e+00 +4.193757412e+01 +4.193757412e+01 +2.4189e+00 +2.1279e+00 +2.9914e+00 +2.3041e+00 -1.2819e+00 -2.8249e+00 -2.7184e+00 -2.2339e+00 -3.1808e+00 -2.4644e+00
6583 +3.716911682e+00 +3.716911682e+00 +3.961691168e+01 +3.961691168e+01 +2.4653e+00 +1.4729e+00 +2.6617e+00 +2.8877e+00 -1.2798e+00 -3.0594e+00 -2.2705e+00 -2.1598e+00 -3.3829e+00 -1.8423e+00
6848 +2.364275747e+00 +2.364275747e+00 +3.826427575e+01 +3.826427575e+01 +2.4845e+00 +1.6112e+00 +2.6233e+00 +2.8005e+00 -1.4730e+00 -2.8968e+00 -2.5859e+00 -2.2609e+00 -3.2691e+00 -2.2437e+00
7335 +1.382408286e+00 +1.382408286e+00 +3.728240829e+01 +3.728240829e+01 +2.6699e+00 +1.5671e+00 +2.7688e+00 +3.0218e+00 -1.2585e+00 -3.0301e+00 -2.4882e+00 -2.0132e+00 -3.1035e+00 -2.6339e+00
8781 +9.962235180e-01 +9.962235180e-01 +3.689622352e+01 +3.689622352e+01 +2.8224e+00 +1.3286e+00 +2.6743e+00 +3.0773e+00 -1.3490e+00 -3.1060e+00 -2.4275e+00 -2.1028e+00 -3.2140e+00 -2.5572e+00
9345 +5.787996707e-01 +5.787996707e-01 +3.647879967e+01 +3.647879967e+01 +2.7847e+00 +1.3394e+00 +2.5615e+00 +3.2130e+00 -1.2585e+00 -3.1993e+00 -2.6308e+00 -2.1840e+00 -3.1717e+00 -2.6282e+00
9823 +3.693128045e-01 +3.693128045e-01 +3.626931280e+01 +3.626931280e+01 +2.7005e+00 +1.2307e+00 +2.6976e+00 +3.2437e+00 -1.3754e+00 -3.1581e+00 -2.5330e+00 -2.2505e+00 -3.2122e+00 -2.7295e+00
10363 +1.564168317e-01 +1.564168317e-01 +3.605641683e+01 +3.605641683e+01 +2.8317e+00 +1.1894e+00 +2.6923e+00 +3.3436e+00 -1.4355e+00 -3.1230e+00 -2.5536e+00 -2.1478e+00 -3.1651e+00 -2.8738e+00
11797 +9.589523617e-02 +9.589523617e-02 +3.599589524e+01 +3.599589524e+01 +2.7570e+00 +1.1497e+00 +2.6487e+00 +3.3648e+00 -1.3980e+00 -3.1341e+00 -2.5395e+00 -2.1581e+00 -3.2171e+00 -2.8124e+00
12391 +5.941620409e-02 +5.941620409e-02 +3.595941620e+01 +3.595941620e+01 +2.7894e+00 +1.1611e+00 +2.5930e+00 +3.3514e+00 -1.4306e+00 -3.0905e+00 -2.5859e+00 -2.1170e+00 -3.1482e+00 -2.8434e+00
