% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.932084507e+04 +7.932084507e+04 +7.944467507e+04 +7.944467507e+04 -2.4013e+00 +4.1957e+00 -2.2361e-01
3 +5.488393422e+03 +5.488393422e+03 +5.612223422e+03 +5.612223422e+03 +7.6377e-01 +2.9861e+00 -7.2119e-01
6 +2.645589037e+03 +2.645589037e+03 +2.769419037e+03 +2.769419037e+03 +4.6530e+00 -1.1839e+00 -8.4427e-01
8 +3.548345216e+02 +3.548345216e+02 +4.786645216e+02 +4.786645216e+02 +8.7144e-01 -1.4087e+00 -9.3587e-01
63 +8.360963981e+01 +8.360963981e+01 +2.074396398e+02 +2.074396398e+02 +4.5075e+00 +3.1328e+00 -1.0401e+00
160 +2.465848796e+01 +2.465848796e+01 +1.484884880e+02 +1.484884880e+02 -2.2466e-01 -6.2698e-01 -6.5096e-01
252 +6.686675246e+00 +6.686675246e+00 +1.305166752e+02 +1.305166752e+02 +1.4338e+00 -1.0135e+00 +2.3372e-01
293 +3.747570593e+00 +3.747570593e+00 +1.275775706e+02 +1.275775706e+02 -4.5262e-01 +8.3350e-02 +1.3544e-01
306 +1.274332188e+00 +1.274332188e+00 +1.251043322e+02 +1.251043322e+02 -1.9946e-02 +3.3635e-01 +2.0257e-01
535 +9.919194041e-01 +9.919194041e-01 +1.248219194e+02 +1.248219194e+02 -4.4256e-01 -1.9922e-01 -4.5154e-03
594 +5.643060443e-01 +5.643060443e-01 +1.243943060e+02 +1.243943060e+02 -1.8838e-02 +4.4144e-01 +2.0273e-01
642 +2.652267544e-02 +2.652267544e-02 +1.238565227e+02 +1.238565227e+02 +1.7179e-01 +5.6750e-01 +1.7287e-01
885 +5.161063364e-03 +5.161063364e-03 +1.238351611e+02 +1.238351611e+02 +3.2291e-01 +6.9119e-01 +1.5636e-01
1055 +2.604036047e-03 +2.604036047e-03 +1.238326040e+02 +1.238326040e+02 +3.3043e-01 +6.9821e-01 +1.5872e-01
1145 +1.649328592e-03 +1.649328592e-03 +1.238316493e+02 +1.238316493e+02 +3.8118e-01 +7.3816e-01 +1.5368e-01
1235 +1.315010182e-03 +1.315010182e-03 +1.238313150e+02 +1.238313150e+02 +3.5876e-01 +7.1830e-01 +1.5474e-01
