% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.114952961e+02 +2.114952961e+02 +2.828452961e+02 +2.828452961e+02 +3.1357e+00 +2.3868e+00
2 +1.248949091e+02 +1.248949091e+02 +1.962449091e+02 +1.962449091e+02 -4.9422e+00 +2.2042e-01
3 +7.863154617e+01 +7.863154617e+01 +1.499815462e+02 +1.499815462e+02 +3.4253e+00 +4.9839e+00
7 +5.565302205e+01 +5.565302205e+01 +1.270030221e+02 +1.270030221e+02 -1.4194e+00 -4.0837e+00
23 +7.268205113e+00 +7.268205113e+00 +7.861820511e+01 +7.861820511e+01 -4.6426e-01 -2.4262e-01
41 +1.131597940e+00 +1.131597940e+00 +7.248159794e+01 +7.248159794e+01 +1.5458e+00 -2.2409e-01
56 +8.849988115e-01 +8.849988115e-01 +7.223499881e+01 +7.223499881e+01 +1.7430e+00 +9.3387e-01
70 +6.025088618e-01 +6.025088618e-01 +7.195250886e+01 +7.195250886e+01 +1.5282e+00 -2.1506e-01
121 +2.243532895e-01 +2.243532895e-01 +7.157435329e+01 +7.157435329e+01 +1.5282e+00 -1.6949e-01
221 +1.090572454e-01 +1.090572454e-01 +7.145905725e+01 +7.145905725e+01 +1.5637e+00 -1.6949e-01
242 +9.916999882e-02 +9.916999882e-02 +7.144917000e+01 +7.144917000e+01 +1.5733e+00 -1.6949e-01
331 +1.579302710e-02 +1.579302710e-02 +7.136579303e+01 +7.136579303e+01 +1.5826e+00 -1.7600e-01
384 +4.763974516e-03 +4.763974516e-03 +7.135476397e+01 +7.135476397e+01 +1.5794e+00 -1.7870e-01
395 +2.728843740e-03 +2.728843740e-03 +7.135272884e+01 +7.135272884e+01 +1.5895e+00 -1.8014e-01
432 +1.173995132e-03 +1.173995132e-03 +7.135117400e+01 +7.135117400e+01 +1.5984e+00 -1.7709e-01
446 +8.588808540e-04 +8.588808540e-04 +7.135085888e+01 +7.135085888e+01 +1.5902e+00 -1.7926e-01
471 +2.062346570e-04 +2.062346570e-04 +7.135020623e+01 +7.135020623e+01 +1.5902e+00 -1.7870e-01
503 +6.185474746e-06 +6.185474746e-06 +7.135000619e+01 +7.135000619e+01 +1.5947e+00 -1.7859e-01
672 +3.089932008e-06 +3.089932008e-06 +7.135000309e+01 +7.135000309e+01 +1.5943e+00 -1.7859e-01
674 +1.622315779e-06 +1.622315779e-06 +7.135000162e+01 +7.135000162e+01 +1.5942e+00 -1.7852e-01
682 +1.468229584e-06 +1.468229584e-06 +7.135000147e+01 +7.135000147e+01 +1.5943e+00 -1.7855e-01
691 +6.799456997e-07 +6.799456997e-07 +7.135000068e+01 +7.135000068e+01 +1.5943e+00 -1.7854e-01
704 +1.213000616e-07 +1.213000616e-07 +7.135000012e+01 +7.135000012e+01 +1.5945e+00 -1.7851e-01
752 +5.871478947e-08 +5.871478947e-08 +7.135000006e+01 +7.135000006e+01 +1.5945e+00 -1.7851e-01
776 +1.080451284e-10 +1.080451284e-10 +7.135000000e+01 +7.135000000e+01 +1.5945e+00 -1.7852e-01
% function evaluation | noise-free fitness - Fopt (-3.552200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.165216106e+01 +3.165216106e+01 -3.235678389e+02 -3.235678389e+02 +2.0188e+00 +3.9615e+00
3 +1.869561893e+01 +1.869561893e+01 -3.365243811e+02 -3.365243811e+02 -4.3649e+00 -3.1255e+00
7 +1.481830196e+01 +1.481830196e+01 -3.404016980e+02 -3.404016980e+02 +3.7710e+00 +1.4218e+00
39 +1.954815882e+00 +1.954815882e+00 -3.532651841e+02 -3.532651841e+02 +1.2162e+00 -2.9256e+00
82 +1.246608529e-01 +1.246608529e-01 -3.550953391e+02 -3.550953391e+02 +1.3296e+00 -2.8992e+00
253 +9.407355631e-02 +9.407355631e-02 -3.551259264e+02 -3.551259264e+02 +1.4399e+00 -2.8584e+00
323 +1.571201399e-02 +1.571201399e-02 -3.552042880e+02 -3.552042880e+02 +1.4320e+00 -2.8715e+00
421 +5.840809803e-03 +5.840809803e-03 -3.552141592e+02 -3.552141592e+02 +1.4170e+00 -2.8715e+00
777 +9.151703478e-04 +9.151703478e-04 -3.552190848e+02 -3.552190848e+02 +1.4425e+00 -2.8659e+00
874 +6.200384227e-04 +6.200384227e-04 -3.552193800e+02 -3.552193800e+02 +1.4560e+00 -2.8623e+00
953 +3.324470380e-04 +3.324470380e-04 -3.552196676e+02 -3.552196676e+02 +1.4356e+00 -2.8674e+00
1013 +1.744467197e-04 +1.744467197e-04 -3.552198256e+02 -3.552198256e+02 +1.4356e+00 -2.8675e+00
1031 +1.525508296e-04 +1.525508296e-04 -3.552198474e+02 -3.552198474e+02 +1.4356e+00 -2.8675e+00
1042 +3.754362331e-05 +3.754362331e-05 -3.552199625e+02 -3.552199625e+02 +1.4310e+00 -2.8690e+00
1056 +2.480772952e-05 +2.480772952e-05 -3.552199752e+02 -3.552199752e+02 +1.4302e+00 -2.8690e+00
1113 +1.544948270e-05 +1.544948270e-05 -3.552199846e+02 -3.552199846e+02 +1.4309e+00 -2.8689e+00
