% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.274783807e+02 +1.274783807e+02 +2.204183807e+02 +2.204183807e+02 -4.7518e+00 +3.4190e+00
3 +4.738650565e+01 +4.738650565e+01 +1.403265056e+02 +1.403265056e+02 +4.9552e+00 -3.2494e+00
7 +3.309814220e+01 +3.309814220e+01 +1.260381422e+02 +1.260381422e+02 +3.4143e+00 -1.9282e+00
12 +1.626046630e+01 +1.626046630e+01 +1.092004663e+02 +1.092004663e+02 -3.4714e+00 +3.3948e+00
15 +1.515148247e+01 +1.515148247e+01 +1.080914825e+02 +1.080914825e+02 +4.5703e+00 -3.8085e+00
19 +5.408240311e+00 +5.408240311e+00 +9.834824031e+01 +9.834824031e+01 +1.5159e+00 -1.6019e+00
102 +6.009155901e-01 +6.009155901e-01 +9.354091559e+01 +9.354091559e+01 -8.0001e-01 +1.4322e+00
180 +1.043502847e-01 +1.043502847e-01 +9.304435028e+01 +9.304435028e+01 -3.1352e-01 +8.7880e-01
204 +2.403662360e-02 +2.403662360e-02 +9.296403662e+01 +9.296403662e+01 -8.4812e-02 +5.3174e-01
329 +2.592940689e-07 +2.592940689e-07 +9.294000026e+01 +9.294000026e+01 -2.4044e-01 +7.5817e-01
342 +1.950379556e-07 +1.950379556e-07 +9.294000020e+01 +9.294000020e+01 -2.4356e-01 +7.5018e-01
385 +6.174907696e-08 +6.174907696e-08 +9.294000006e+01 +9.294000006e+01 -2.1751e-01 +7.3240e-01
390 +7.069203889e-09 +7.069203889e-09 +9.294000001e+01 +9.294000001e+01 -2.1100e-01 +7.4062e-01
% function evaluation | noise-free fitness - Fopt (3.535000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.175610699e+02 +5.175610699e+02 +5.529110699e+02 +5.529110699e+02 -4.7518e+00 +3.4190e+00
2 +1.162630909e+02 +1.162630909e+02 +1.516130909e+02 +1.516130909e+02 +4.9726e+00 +7.8123e-02
