% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1.000000000000e+03) | measured fitness | best measured fitness | x1 | x2...
1 0 +6.423771670e+02 +6.423771670e+02 +1.642377167e+03 +1.642377167e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
403 0 +6.229021206e+02 +6.229021206e+02 +1.622902121e+03 +1.622902121e+03 -1.7761e+00 +7.9864e-01 -7.3438e-01 +1.6068e+00 +1.2599e+00 -3.6782e-01 +2.1669e+00 +3.3194e+00 +1.3678e+00 +1.6713e-01 -1.4575e+00 -2.7078e+00 -3.0986e+00 -1.0836e+00 -7.4464e-01 -2.6247e-01 +4.5175e-01 -2.6652e+00 -2.6029e+00 +6.7089e-01
502 0 +5.893756293e+02 +5.893756293e+02 +1.589375629e+03 +1.589375629e+03 -1.6461e+00 -1.2558e+00 +4.9720e+00 +4.7482e+00 +1.6314e+00 -3.4610e+00 -3.5005e+00 +4.5898e+00 +7.2749e-02 -1.7972e+00 -3.5426e+00 -1.4942e+00 -3.2436e+00 +1.3346e+00 +2.3186e+00 -7.6670e-01 +1.1290e+00 +7.1097e-01 -1.7777e+00 -2.4604e+00
739 0 +4.906657843e+02 +4.906657843e+02 +1.490665784e+03 +1.490665784e+03 +2.4724e+00 +6.6948e-01 +4.0478e+00 +4.6286e+00 +3.3578e+00 +1.4892e+00 +2.0565e-01 -2.6629e+00 -2.5612e+00 -1.1063e+00 -1.0348e+00 -4.1580e+00 -2.2545e+00 -1.8686e+00 +6.6054e-01 -4.5828e-01 +2.4642e+00 -1.7281e+00 -9.8479e-01 -1.9215e+00
813 0 +4.849818114e+02 +4.849818114e+02 +1.484981811e+03 +1.484981811e+03 -1.9704e+00 +1.2213e+00 +4.2555e+00 +2.8333e+00 +1.9081e+00 +5.2820e-01 +1.8343e+00 +2.2240e+00 -2.4546e+00 -3.6196e-01 -2.4285e+00 -1.4730e+00 -1.7073e+00 -2.5135e+00 +1.5817e+00 +2.0832e+00 +1.1752e+00 -3.9942e+00 +5.0822e-01 -7.1437e-01
1190 0 +4.390843143e+02 +4.390843143e+02 +1.439084314e+03 +1.439084314e+03 -3.4815e+00 +2.2184e+00 +2.2778e+00 -3.0650e-01 -1.0249e+00 -1.5722e+00 -1.1384e+00 +2.2703e-01 -5.6254e-01 -2.2646e-01 -3.1825e+00 -1.1548e+00 -5.0801e+00 -4.0415e+00 +1.7546e+00 +1.1570e+00 +3.0828e+00 +1.0234e+00 -1.7406e+00 -1.4693e-02
1628 0 +4.121846980e+02 +4.121846980e+02 +1.412184698e+03 +1.412184698e+03 -1.3920e-01 +3.2743e+00 +3.6859e+00 +1.2897e-01 -5.1671e-01 -9.0456e-01 -1.5589e+00 -5.1802e-01 -9.0288e-01 -2.8744e+00 -1.0446e+00 +5.9528e-01 +4.6775e-01 +2.8781e-01 -6.9676e-02 +1.5415e+00 +3.2058e+00 -1.0354e+00 +1.0752e+00 -5.6619e-01
1822 0 +4.033165490e+02 +4.033165490e+02 +1.403316549e+03 +1.403316549e+03 -2.3549e+00 +2.7968e+00 +1.8500e+00 +3.8447e-01 +3.2604e-01 -5.6970e-01 -3.8454e+00 +4.8144e-01 -2.1159e+00 -4.4162e-01 -3.4090e+00 -2.9139e+00 -2.9281e+00 +8.8229e-01 +7.7341e-01 +6.8224e-01 +2.2226e+00 +1.1359e-01 -1.6626e+00 +2.6933e+00
1953 0 +3.974672310e+02 +3.974672310e+02 +1.397467231e+03 +1.397467231e+03 -1.2554e+00 -3.2731e-03 +3.4619e+00 +1.1855e+00 +2.1307e+00 -1.2229e+00 -1.1103e+00 +2.7546e-01 -1.7847e+00 +1.9579e-02 -4.7425e-01 -1.9415e-01 -2.5479e+00 +4.3318e-01 +1.8607e+00 +8.9214e-01 +1.4396e+00 -1.1618e+00 -8.7335e-01 -1.0171e+00
1989 0 +3.610082868e+02 +3.610082868e+02 +1.361008287e+03 +1.361008287e+03 -1.5504e+00 +1.2864e+00 +9.8414e-01 +2.1528e+00 +1.1055e+00 -3.4194e-01 +6.3062e-01 -7.0466e-01 +5.3501e-01 -6.1643e-01 -1.8667e+00 -1.5639e+00 -2.2459e+00 -3.8304e+00 +1.9082e+00 +4.1227e+00 +1.6169e+00 -1.2948e+00 -5.2192e-01 -2.3027e+00
2071 0 +3.505636679e+02 +3.505636679e+02 +1.350563668e+03 +1.350563668e+03 -3.9746e+00 +3.5943e+00 +2.7957e+00 +1.0500e+00 +6.8402e-01 -7.8730e-01 -2.3449e+00 -9.8681e-01 -8.6419e-01 -2.1546e+00 -2.6954e+00 +1.6064e-01 -1.6793e-01 -7.3102e-01 +1.3594e+00 +7.0164e-02 +3.9390e+00 +2.2254e-01 -1.1745e+00 -2.4223e+00
2122 0 +3.235047567e+02 +3.235047567e+02 +1.323504757e+03 +1.323504757e+03 -1.1193e+00 +3.2375e+00 +4.5391e+00 +2.4330e+00 +2.0381e+00 +9.0601e-01 -1.3797e+00 -1.3223e+00 -1.4863e+00 +3.6564e-01 -1.4040e+00 +1.3013e-01 -3.2795e+00 -2.4733e+00 +1.0637e+00 +3.3935e+00 +6.6377e-01 -2.2841e+00 +1.9806e-01 +7.3557e-01
2332 0 +2.961372562e+02 +2.961372562e+02 +1.296137256e+03 +1.296137256e+03 -2.6201e+00 +2.0251e+00 +2.1553e+00 +5.1097e-01 +8.0686e-01 +6.5181e-01 -2.8597e+00 -2.7979e-01 -1.0155e+00 -2.4248e+00 -2.4569e+00 -6.0410e-01 -1.6960e+00 -1.1644e+00 +1.8515e+00 +4.6258e+00 +2.5185e+00 -7.4721e-01 -2.4994e+00 -5.4615e-01
2555 0 +2.432341512e+02 +2.432341512e+02 +1.243234151e+03 +1.243234151e+03 -6.9938e-01 +2.1278e+00 +1.9340e+00 +2.0150e+00 +2.7406e+00 -2.5094e+00 -1.5025e+00 -5.3657e-01 -1.6754e+00 -7.3031e-02 -1.5090e+00 +2.4682e-01 -2.1194e+00 -1.7596e+00 -9.8716e-02 +1.4454e+00 +5.2460e+00 +4.4810e-01 -2.8001e+00 +4.1351e-01
4435 0 +2.391772347e+02 +2.391772347e+02 +1.239177235e+03 +1.239177235e+03 -1.3596e+00 +3.0311e+00 +2.3565e+00 +1.0713e+00 +2.3012e+00 -1.1650e+00 -1.0281e+00 +8.3209e-02 -2.0559e+00 +3.2553e-01 -1.7987e+00 -1.4979e-01 -1.5688e+00 -1.4378e+00 +2.3778e-01 +1.8724e+00 +2.6224e+00 -1.1331e+00 -1.5510e+00 -1.2305e+00
4450 0 +2.338743806e+02 +2.338743806e+02 +1.233874381e+03 +1.233874381e+03 -1.4954e+00 +2.4878e+00 +2.6274e+00 +2.1905e+00 +1.2245e+00 -2.2475e+00 -2.0119e-01 +1.7855e+00 -2.2515e+00 -6.3759e-01 -2.2209e+00 -1.7629e+00 -2.0150e+00 -1.6190e+00 +7.2181e-01 +1.4072e+00 +2.4890e+00 -7.1332e-01 -1.8547e+00 -8.0138e-01
5111 0 +2.102422698e+02 +2.102422698e+02 +1.210242270e+03 +1.210242270e+03 -1.2389e+00 +1.1468e+00 +2.5209e+00 +1.5951e+00 +7.7474e-01 -8.7317e-01 -2.3007e+00 -5.3917e-01 -1.7723e+00 +1.9981e-02 -2.2296e+00 -9.1631e-01 -1.7664e+00 -9.7382e-01 +2.6642e+00 +2.9642e+00 +1.8316e+00 -9.7804e-01 -1.2131e-01 +1.1714e-01
6326 0 +2.037043997e+02 +2.037043997e+02 +1.203704400e+03 +1.203704400e+03 -6.8958e-01 +3.0118e+00 +1.5517e+00 +3.7625e+00 +1.9365e+00 -1.5705e+00 -1.3171e+00 +7.1770e-01 -2.8163e+00 -3.0854e-02 -2.0020e+00 -4.4971e-01 -2.0294e+00 -1.7178e+00 +7.6285e-01 +2.6426e+00 +2.9166e+00 +5.8343e-01 -3.8221e+00 +5.5745e-01
6753 0 +1.949064068e+02 +1.949064068e+02 +1.194906407e+03 +1.194906407e+03 -7.3599e-01 +2.9287e+00 +3.1130e+00 +2.6145e+00 +2.0277e+00 -1.5549e+00 +9.1904e-01 -8.1044e-01 -1.0706e+00 +1.2938e+00 -5.2941e-01 -1.6880e+00 -1.9041e+00 -2.8792e+00 +1.5783e+00 +3.3262e+00 +1.2532e+00 -2.1384e+00 -1.1296e+00 +2.3955e-02
6916 0 +1.864323978e+02 +1.864323978e+02 +1.186432398e+03 +1.186432398e+03 -5.5956e-01 +2.1968e+00 +4.0046e+00 +1.4980e+00 +2.0121e+00 -1.0312e+00 -6.9588e-01 -8.3589e-01 -1.6130e-01 +5.5924e-02 -8.4229e-01 -1.7618e+00 -1.2333e+00 -1.6293e+00 +3.6805e+00 +3.8558e+00 +2.1019e+00 -1.8942e+00 -5.6107e-01 +5.6578e-01
6921 0 +1.606202465e+02 +1.606202465e+02 +1.160620247e+03 +1.160620247e+03 -2.0190e-01 +1.9674e+00 +2.7632e+00 +2.9226e+00 +2.7780e+00 -9.9121e-01 -1.2139e+00 -3.4667e-01 -5.9195e-01 -3.8636e-01 -1.6415e+00 -8.9274e-01 -1.9322e+00 -1.6994e+00 +3.6727e+00 +3.2063e+00 +1.7164e+00 -1.8584e+00 -1.2041e+00 +1.6990e-01
13738 0 +1.492426503e+02 +1.492426503e+02 +1.149242650e+03 +1.149242650e+03 -1.0397e+00 +3.0170e+00 +3.1428e+00 +1.8709e+00 +1.5932e+00 -9.0783e-01 -1.9821e+00 +2.7154e-01 -1.2873e+00 -1.1014e+00 -1.3707e+00 -1.8421e+00 -8.0200e-01 -1.8538e+00 +2.9040e+00 +3.4207e+00 +2.9415e+00 -6.3736e-01 -1.1344e+00 -1.5723e-01
18029 0 +1.350457709e+02 +1.350457709e+02 +1.135045771e+03 +1.135045771e+03 -1.4914e+00 +3.3789e+00 +2.6323e+00 +2.6764e+00 +2.6714e+00 -2.6094e+00 -7.7984e-03 +6.8755e-02 -2.5250e+00 -7.6391e-01 -1.1907e+00 -1.0263e+00 -9.2791e-01 -1.8899e+00 +2.1722e+00 +3.7481e+00 +2.5308e+00 +1.6816e-01 -2.2782e+00 +5.2033e-02
29641 0 +1.249106740e+02 +1.249106740e+02 +1.124910674e+03 +1.124910674e+03 -1.6946e+00 +3.5364e+00 +3.2720e+00 +2.9339e+00 +2.6358e+00 -1.5931e+00 -8.6326e-01 -2.7189e-02 -9.1490e-01 -9.1783e-01 -1.1727e+00 -7.3251e-01 -1.1117e+00 -2.1219e+00 +2.4839e+00 +3.9103e+00 +1.8730e+00 -1.0806e+00 -1.3104e+00 -5.4283e-01
31271 0 +1.167029576e+02 +1.167029576e+02 +1.116702958e+03 +1.116702958e+03 -1.9407e+00 +3.2008e+00 +2.6445e+00 +2.4012e+00 +1.7959e+00 -1.8959e+00 -1.0145e+00 -2.7701e-01 -1.7065e+00 -3.2455e-01 -1.4721e+00 -9.7829e-01 -1.4346e+00 -4.3334e-01 +2.5863e+00 +3.8694e+00 +2.5361e+00 -1.2671e+00 -6.7110e-01 -6.0900e-01
68814 0 +1.087020520e+02 +1.087020520e+02 +1.108702052e+03 +1.108702052e+03 -1.6922e+00 +2.8517e+00 +2.8671e+00 +3.1432e+00 +2.0558e+00 -2.5998e+00 -1.1600e+00 -3.3329e-01 -1.8288e+00 -8.9902e-01 -1.4489e+00 -6.9596e-01 -8.2066e-01 -1.6990e+00 +2.2771e+00 +3.8678e+00 +2.3681e+00 -7.9395e-02 -1.5287e+00 -1.8656e-01
