% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.603747518e+06 +8.603747518e+06 +8.603537638e+06 +8.603537638e+06 -4.7518e+00 +3.4190e+00
2 +1.460780943e+05 +1.460780943e+05 +1.458682143e+05 +1.458682143e+05 +4.9726e+00 +7.8123e-02
23 +5.272923712e+04 +5.272923712e+04 +5.251935712e+04 +5.251935712e+04 +1.4889e+00 +6.7797e-01
28 +3.614640838e+04 +3.614640838e+04 +3.593652838e+04 +3.593652838e+04 -4.3867e+00 +6.3575e-01
37 +1.497499813e+04 +1.497499813e+04 +1.476511813e+04 +1.476511813e+04 +3.7826e+00 +5.7102e-01
49 +1.603217569e+00 +1.603217569e+00 -2.082767824e+02 -2.082767824e+02 +1.1808e+00 +4.4926e-01
284 +1.434402823e+00 +1.434402823e+00 -2.084455972e+02 -2.084455972e+02 +2.4666e-01 +4.4724e-01
304 +6.868870769e-02 +6.868870769e-02 -2.098113113e+02 -2.098113113e+02 +1.4611e+00 +4.4794e-01
374 +1.629030820e-02 +1.629030820e-02 -2.098637097e+02 -2.098637097e+02 +1.2352e+00 +4.4814e-01
397 +8.069015738e-03 +8.069015738e-03 -2.098719310e+02 -2.098719310e+02 +1.2840e+00 +4.4806e-01
401 +2.865323623e-03 +2.865323623e-03 -2.098771347e+02 -2.098771347e+02 +1.2399e+00 +4.4796e-01
490 +4.000422067e-04 +4.000422067e-04 -2.098796000e+02 -2.098796000e+02 +1.1885e+00 +4.4799e-01
546 +1.261610475e-04 +1.261610475e-04 -2.098798738e+02 -2.098798738e+02 +1.1966e+00 +4.4801e-01
597 +5.947098578e-05 +5.947098578e-05 -2.098799405e+02 -2.098799405e+02 +1.2066e+00 +4.4801e-01
616 +6.893172525e-06 +6.893172525e-06 -2.098799931e+02 -2.098799931e+02 +1.2067e+00 +4.4800e-01
660 +8.799603393e-07 +8.799603393e-07 -2.098799991e+02 -2.098799991e+02 +1.2075e+00 +4.4800e-01
703 +2.948971201e-07 +2.948971201e-07 -2.098799997e+02 -2.098799997e+02 +1.2070e+00 +4.4800e-01
741 +1.229273039e-07 +1.229273039e-07 -2.098799999e+02 -2.098799999e+02 +1.2071e+00 +4.4800e-01
749 +4.980341828e-08 +4.980341828e-08 -2.098800000e+02 -2.098800000e+02 +1.2074e+00 +4.4800e-01
828 +1.952838602e-08 +1.952838602e-08 -2.098800000e+02 -2.098800000e+02 +1.2073e+00 +4.4800e-01
870 +9.426685210e-09 +9.426685210e-09 -2.098800000e+02 -2.098800000e+02 +1.2071e+00 +4.4800e-01
% function evaluation | noise-free fitness - Fopt (-9.209000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
