% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.480551376e+01 +1.480551376e+01 +2.167551376e+01 +2.167551376e+01 -4.5866e-01 -4.4855e+00
42 +8.623788044e+00 +8.623788044e+00 +1.549378804e+01 +1.549378804e+01 -4.3353e-01 +1.5719e+00
84 +5.247260388e+00 +5.247260388e+00 +1.211726039e+01 +1.211726039e+01 -4.5635e+00 -4.5627e+00
306 +2.089641008e+00 +2.089641008e+00 +8.959641008e+00 +8.959641008e+00 -3.2107e+00 -3.8434e+00
399 +1.278029809e+00 +1.278029809e+00 +8.148029809e+00 +8.148029809e+00 -4.7233e+00 -9.1000e-01
537 +6.152217836e-01 +6.152217836e-01 +7.485221784e+00 +7.485221784e+00 -2.9636e+00 -4.8981e+00
655 +3.372891646e-01 +3.372891646e-01 +7.207289165e+00 +7.207289165e+00 -4.2409e+00 -3.4874e+00
852 +1.523529726e-01 +1.523529726e-01 +7.022352973e+00 +7.022352973e+00 -1.9346e+00 -1.1646e+00
1032 +7.420557569e-02 +7.420557569e-02 +6.944205576e+00 +6.944205576e+00 -2.5929e+00 -1.5365e+00
1456 +5.549337825e-02 +5.549337825e-02 +6.925493378e+00 +6.925493378e+00 -3.3031e+00 +3.5371e-02
1759 +2.801848702e-02 +2.801848702e-02 +6.898018487e+00 +6.898018487e+00 -4.5697e+00 -4.6958e+00
1998 +1.993207129e-02 +1.993207129e-02 +6.889932071e+00 +6.889932071e+00 -2.9872e+00 +1.7299e+00
2027 +1.401399852e-02 +1.401399852e-02 +6.884013999e+00 +6.884013999e+00 -3.3739e+00 -3.1886e+00
2096 +5.798469315e-03 +5.798469315e-03 +6.875798469e+00 +6.875798469e+00 -4.3151e+00 -2.6189e+00
2399 +2.128885241e-03 +2.128885241e-03 +6.872128885e+00 +6.872128885e+00 -3.8508e+00 -2.6609e+00
2671 +1.365844180e-03 +1.365844180e-03 +6.871365844e+00 +6.871365844e+00 -2.5933e+00 -1.5363e+00
2851 +9.104695138e-04 +9.104695138e-04 +6.870910470e+00 +6.870910470e+00 -2.4957e+00 -1.3297e+00
3076 +5.392962990e-04 +5.392962990e-04 +6.870539296e+00 +6.870539296e+00 -3.3629e+00 -1.6282e+00
3102 +3.199964438e-04 +3.199964438e-04 +6.870319996e+00 +6.870319996e+00 -3.3377e+00 -2.5996e+00
3446 +1.736248098e-04 +1.736248098e-04 +6.870173625e+00 +6.870173625e+00 -1.4695e+00 -1.2072e+00
3643 +7.816326285e-05 +7.816326285e-05 +6.870078163e+00 +6.870078163e+00 -2.0676e+00 -1.9607e+00
3763 +3.755240102e-05 +3.755240102e-05 +6.870037552e+00 +6.870037552e+00 -2.4217e+00 -2.1979e+00
4101 +1.244913657e-05 +1.244913657e-05 +6.870012449e+00 +6.870012449e+00 -3.3991e+00 -2.2172e+00
4181 +5.463217339e-06 +5.463217339e-06 +6.870005463e+00 +6.870005463e+00 -2.9835e+00 -2.3624e+00
4680 +1.560478382e-06 +1.560478382e-06 +6.870001560e+00 +6.870001560e+00 -1.8724e+00 -1.5476e+00
5131 +8.588862839e-07 +8.588862839e-07 +6.870000859e+00 +6.870000859e+00 -1.9338e+00 -1.1652e+00
5300 +6.237332464e-07 +6.237332464e-07 +6.870000624e+00 +6.870000624e+00 -1.9338e+00 -1.1652e+00
5406 +1.037916890e-07 +1.037916890e-07 +6.870000104e+00 +6.870000104e+00 -1.8236e+00 -1.4443e+00
5880 +5.335588593e-08 +5.335588593e-08 +6.870000053e+00 +6.870000053e+00 -1.8236e+00 -1.4443e+00
5903 +1.808308170e-08 +1.808308170e-08 +6.870000018e+00 +6.870000018e+00 -1.9212e+00 -1.6509e+00
6110 +7.422761072e-09 +7.422761072e-09 +6.870000007e+00 +6.870000007e+00 -1.8724e+00 -1.5476e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e-02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.351711924e+01 +3.351711924e+01 +3.352711924e+01 +3.352711924e+01 +2.0883e+00 +4.2821e+00
3 +8.884028346e+00 +8.884028346e+00 +8.894028346e+00 +8.894028346e+00 -3.5146e+00 -1.6700e+00
21 +4.447503752e+00 +4.447503752e+00 +4.457503752e+00 +4.457503752e+00 +1.9529e+00 +1.0546e+00
138 +3.704772671e+00 +3.704772671e+00 +3.714772671e+00 +3.714772671e+00 +4.5705e+00 +1.6352e+00
196 +1.368520691e+00 +1.368520691e+00 +1.378520691e+00 +1.378520691e+00 +3.3832e+00 -1.4961e+00
436 +6.287012526e-01 +6.287012526e-01 +6.387012526e-01 +6.387012526e-01 +2.1920e-01 -5.1927e+00
