% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.526166551e+02 +7.526166551e+02 +1.752616655e+03 +1.752616655e+03 -1.6412e+00 -4.3032e+00 +1.2956e+00 -3.8934e+00 -1.6310e+00 -2.9692e-01 -2.1349e+00 +2.0430e+00 -1.0914e+00 -3.6819e+00
6 +4.757727086e+02 +4.757727086e+02 +1.475772709e+03 +1.475772709e+03 -1.7472e+00 +3.3044e+00 +1.6441e+00 -3.2703e+00 +3.8038e+00 -3.5910e+00 -3.9504e+00 +2.3136e+00 +2.3155e+00 +4.6331e+00
9 +3.743766056e+02 +3.743766056e+02 +1.374376606e+03 +1.374376606e+03 -2.4950e+00 +4.5510e+00 -1.8955e+00 +1.6422e+00 +8.9234e-01 -3.2491e+00 -4.8451e+00 -2.4483e+00 -4.7653e+00 +3.4773e+00
72 +2.173691614e+02 +2.173691614e+02 +1.217369161e+03 +1.217369161e+03 -6.1975e-01 +8.2096e-01 +3.8702e+00 -3.6670e-02 +2.3984e+00 -6.0470e-01 -4.9744e-01 -6.9467e-01 -3.3901e+00 +3.6369e-01
453 +1.556106291e+02 +1.556106291e+02 +1.155610629e+03 +1.155610629e+03 -1.6601e+00 +3.8947e+00 +7.1318e-01 +2.9841e+00 +9.3034e-01 -4.4083e+00 -1.3130e-01 -2.0078e+00 -3.1943e+00 -1.1812e+00
1172 +9.988759345e+01 +9.988759345e+01 +1.099887593e+03 +1.099887593e+03 -4.1413e-02 +2.2526e+00 +7.4618e-01 +2.8073e+00 +9.7350e-01 -1.3138e+00 -7.5870e-01 +6.2520e-01 -1.6376e+00 -9.4849e-01
2303 +5.605104405e+01 +5.605104405e+01 +1.056051044e+03 +1.056051044e+03 -2.2498e+00 +3.6681e+00 +3.3415e+00 +2.1614e+00 +2.6976e+00 -1.6435e+00 -2.9387e+00 -3.3132e-01 -2.5718e+00 -4.1964e-01
17617 +3.769134886e+01 +3.769134886e+01 +1.037691349e+03 +1.037691349e+03 -1.9849e+00 +2.4263e+00 +2.6291e+00 +3.5390e+00 +1.1636e+00 -3.6174e+00 -8.4429e-01 +8.5549e-01 -2.3717e+00 -1.3627e+00
85856 +2.479021590e+01 +2.479021590e+01 +1.024790216e+03 +1.024790216e+03 -2.0362e+00 +3.1706e+00 +4.0688e+00 +3.0652e+00 +2.9813e+00 -2.7259e+00 -2.0283e+00 +1.8823e-01 -2.2852e+00 -1.3777e+00
307811 +1.448900054e+01 +1.448900054e+01 +1.014489001e+03 +1.014489001e+03 -2.4610e+00 +2.9464e+00 +3.8031e+00 +3.3112e+00 +3.6658e+00 -2.8983e+00 -1.9909e+00 -2.4339e-01 -2.5677e+00 -1.5116e+00
368202 +9.519355351e+00 +9.519355351e+00 +1.009519355e+03 +1.009519355e+03 -2.4636e+00 +2.9966e+00 +3.8396e+00 +3.2318e+00 +3.7024e+00 -2.9100e+00 -1.9960e+00 -2.9142e-01 -2.5505e+00 -1.4658e+00
371330 +5.262919987e+00 +5.262919987e+00 +1.005262920e+03 +1.005262920e+03 -2.5252e+00 +3.0831e+00 +3.0997e+00 +3.2229e+00 +3.1085e+00 -2.8437e+00 -2.2040e+00 -2.5791e-01 -2.3800e+00 -9.3273e-01
373787 +3.960474871e+00 +3.960474871e+00 +1.003960475e+03 +1.003960475e+03 -2.5612e+00 +3.0666e+00 +3.1086e+00 +3.2534e+00 +3.0805e+00 -2.8602e+00 -2.2229e+00 -2.5523e-01 -2.3957e+00 -9.5962e-01
376025 +2.454064684e+00 +2.454064684e+00 +1.002454065e+03 +1.002454065e+03 -2.4927e+00 +3.0389e+00 +3.0391e+00 +3.2115e+00 +3.0598e+00 -2.8530e+00 -2.2271e+00 -2.4863e-01 -2.3803e+00 -8.9796e-01
% function evaluation | noise-free fitness - Fopt (7.003000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.277683118e+02 +5.277683118e+02 +5.977983118e+02 +5.977983118e+02 +7.4828e-01 -1.8008e+00 -3.7245e+00 +3.0286e+00 -3.8396e-01 +2.4829e+00 +4.2414e+00 +8.2147e-01 -2.1257e+00 +8.6823e-01
20 +2.950393751e+02 +2.950393751e+02 +3.650693751e+02 +3.650693751e+02 +4.9636e+00 -8.3715e-01 -1.7846e+00 -8.0889e-02 +1.7836e+00 -4.4207e+00 +1.1310e-01 -1.8235e+00 -1.3542e+00 +7.1639e-01
61 +2.323203977e+02 +2.323203977e+02 +3.023503977e+02 +3.023503977e+02 -2.0912e+00 +8.8456e-01 -2.5611e+00 -2.7118e+00 +4.0830e+00 -4.4484e+00 -2.8514e+00 -3.1427e+00 +1.2732e-02 -1.6324e-01
511 +1.456833865e+02 +1.456833865e+02 +2.157133865e+02 +2.157133865e+02 -9.7202e-01 -1.5252e+00 -3.1675e+00 +1.0969e-01 +4.3566e-01 -3.5208e-01 -2.6665e-01 +2.3552e+00 -1.9142e+00 -1.6081e+00
708 +9.800297118e+01 +9.800297118e+01 +1.680329712e+02 +1.680329712e+02 +1.1216e-01 -1.5892e+00 -4.6173e+00 -1.6488e+00 +7.4844e-01 -2.8917e+00 -7.0063e-01 +1.4085e+00 -2.5265e+00 +1.3340e+00
1671 +5.920861989e+01 +5.920861989e+01 +1.292386199e+02 +1.292386199e+02 -9.0116e-01 -2.6396e+00 -3.4320e+00 -3.0539e-01 +1.0669e+00 -3.4509e+00 -1.1520e+00 +9.1870e-01 -3.1117e+00 +1.6022e+00
10072 +3.739892349e+01 +3.739892349e+01 +1.074289235e+02 +1.074289235e+02 -6.6745e-01 -1.7192e+00 -4.0721e+00 -2.3283e+00 +5.1008e-01 -4.9000e+00 -9.3257e-01 +1.4684e+00 -2.8592e+00 +2.1470e-02
13324 +1.806560356e+01 +1.806560356e+01 +8.809560356e+01 +8.809560356e+01 -1.3542e+00 -1.7466e+00 -4.2336e+00 -2.0852e+00 +2.5385e-01 -3.5549e+00 -6.0102e-01 +1.2338e+00 -4.0121e+00 +1.2643e+00
221103 +1.531173633e+01 +1.531173633e+01 +8.534173633e+01 +8.534173633e+01 -5.6677e-01 -2.8360e+00 -3.9509e+00 -2.1929e+00 +5.2880e-01 -3.5346e+00 -6.6838e-01 +1.4676e+00 -3.3067e+00 +4.8060e-01
288188 +9.753899985e+00 +9.753899985e+00 +7.978389999e+01 +7.978389999e+01 -4.8434e-01 -2.7420e+00 -3.9845e+00 -2.3099e+00 +5.5161e-01 -3.5194e+00 -6.5924e-01 +1.4715e+00 -3.2601e+00 +5.1805e-01
291953 +5.991928959e+00 +5.991928959e+00 +7.602192896e+01 +7.602192896e+01 -6.2336e-01 -2.6557e+00 -3.9433e+00 -2.2028e+00 +2.1489e-01 -3.8739e+00 -8.1958e-01 +1.2039e+00 -3.2663e+00 +6.6781e-01
294829 +3.927257218e+00 +3.927257218e+00 +7.395725722e+01 +7.395725722e+01 -5.8654e-01 -2.6295e+00 -3.9679e+00 -2.2649e+00 +2.0513e-01 -3.8449e+00 -8.1399e-01 +1.2043e+00 -3.2636e+00 +6.8976e-01
296015 +2.471703224e+00 +2.471703224e+00 +7.250170322e+01 +7.250170322e+01 -5.7361e-01 -2.6668e+00 -3.9628e+00 -2.2601e+00 +2.4836e-01 -3.8048e+00 -8.1416e-01 +1.2234e+00 -3.2555e+00 +6.9844e-01
334215 +1.584492691e+00 +1.584492691e+00 +7.161449269e+01 +7.161449269e+01 -5.8239e-01 -2.6780e+00 -3.9820e+00 -2.2560e+00 +2.4225e-01 -3.8220e+00 -8.0739e-01 +1.2245e+00 -3.2866e+00 +7.1520e-01
357397 +9.996640744e-01 +9.996640744e-01 +7.102966407e+01 +7.102966407e+01 -5.9312e-01 -2.6625e+00 -3.9800e+00 -2.2581e+00 +2.3574e-01 -3.8205e+00 -8.2542e-01 +1.2493e+00 -3.3115e+00 +7.0727e-01
% function evaluation | noise-free fitness - Fopt (-4.822000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.311293031e+03 +4.311293031e+03 +4.263073031e+03 +4.263073031e+03 +8.1782e-01 -3.0290e+00 -4.5713e+00 +4.5885e-01 +2.2907e+00 -3.9738e+00 -8.8893e-01 -4.2168e+00 +2.9484e+00 +3.9311e+00
2 +2.132380099e+03 +2.132380099e+03 +2.084160099e+03 +2.084160099e+03 +2.7568e+00 +4.5972e+00 +3.1623e+00 +3.3134e+00 +2.0666e+00 +4.9439e+00 +1.1867e+00 +1.7541e+00 +2.9969e+00 -1.1603e+00
4 +7.638457178e+02 +7.638457178e+02 +7.156257178e+02 +7.156257178e+02 -4.2652e+00 -3.1439e+00 -1.6681e+00 +1.7359e+00 +1.6033e+00 +3.2094e+00 +1.2077e+00 +3.3687e+00 -2.5587e+00 -3.9558e+00
8 +2.221749217e+02 +2.221749217e+02 +1.739549217e+02 +1.739549217e+02 +1.1976e+00 -7.7713e-01 -2.4603e+00 -3.4713e-01 -8.2999e-01 +3.5834e+00 -4.4773e+00 +4.4133e+00 -3.9233e+00 -3.0540e-01
918 +1.094225569e+02 +1.094225569e+02 +6.120255692e+01 +6.120255692e+01 -3.0691e+00 -2.9304e+00 -2.0958e+00 +2.9273e-01 -5.2115e+00 +5.2632e+00 -3.8885e+00 +2.7495e+00 -1.8910e+00 +2.2054e+00
1303 +8.818198449e+01 +8.818198449e+01 +3.996198449e+01 +3.996198449e+01 -1.1047e+00 -5.4115e-01 -1.6362e+00 +3.2210e-01 -2.4813e+00 +6.5113e+00 -3.9062e+00 +1.1070e+00 -3.4637e+00 +4.7140e+00
2619 +6.012454748e+01 +6.012454748e+01 +1.190454748e+01 +1.190454748e+01 -1.8795e+00 -2.5392e+00 -1.7009e+00 -7.7911e-01 -2.2475e+00 +4.2598e+00 -4.1054e+00 +1.1464e+00 -2.2959e+00 +2.1303e+00
6227 +3.450331805e+01 +3.450331805e+01 -1.371668195e+01 -1.371668195e+01 -1.9924e+00 -1.9266e+00 -1.2573e+00 +5.7770e-01 -4.1180e+00 +4.2883e+00 -1.7983e+00 +1.4675e+00 -2.2921e+00 +4.1732e+00
57115 +1.842743966e+01 +1.842743966e+01 -2.979256034e+01 -2.979256034e+01 -1.8842e+00 -1.0235e+00 -2.0205e+00 -1.1629e-01 -3.5432e+00 +4.1221e+00 -2.0910e+00 +1.7173e+00 -1.7952e+00 +3.6710e+00
101631 +1.487753174e+01 +1.487753174e+01 -3.334246826e+01 -3.334246826e+01 -1.8422e+00 -7.9227e-01 -1.5829e+00 +5.4972e-01 -4.0063e+00 +3.7486e+00 -1.7221e+00 +1.3680e+00 -2.3255e+00 +4.1181e+00
244509 +9.960846510e+00 +9.960846510e+00 -3.825915349e+01 -3.825915349e+01 -1.8233e+00 -7.6279e-01 -1.5759e+00 +5.6433e-01 -4.0063e+00 +3.6870e+00 -1.6886e+00 +1.4308e+00 -2.3255e+00 +4.0891e+00
% function evaluation | noise-free fitness - Fopt (2.547000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.298034009e+03 +1.298034009e+03 +1.323504009e+03 +1.323504009e+03 +4.4231e+00 -4.0848e+00 -4.9887e+00 +3.3050e+00 -4.9933e+00 +6.3469e-01 +2.4152e+00 +1.2174e+00 -3.2831e+00 +2.7278e+00
2 +9.667302294e+02 +9.667302294e+02 +9.922002294e+02 +9.922002294e+02 +2.4857e+00 -2.7906e+00 -1.3838e+00 +4.4689e+00 +3.8176e+00 -1.6490e+00 -1.2900e+00 -7.5334e-01 +1.6037e+00 +4.4585e+00
3 +5.404641848e+02 +5.404641848e+02 +5.659341848e+02 +5.659341848e+02 -3.2601e+00 -1.0720e+00 +2.2878e+00 -4.9429e+00 +3.0027e+00 +3.3170e+00 +2.0557e+00 -1.4722e+00 +1.6153e+00 -2.1856e+00
7 +3.942417947e+02 +3.942417947e+02 +4.197117947e+02 +4.197117947e+02 -7.9123e-01 -6.7501e-01 +1.0374e+00 +2.3647e+00 -1.2739e+00 -2.5237e+00 -4.1455e+00 -2.1993e+00 +1.4501e+00 +7.5734e-01
37 +2.423807046e+02 +2.423807046e+02 +2.678507046e+02 +2.678507046e+02 -2.0719e+00 -1.1967e+00 +7.5697e-01 -2.9568e+00 -2.9058e-02 +9.6050e-01 +2.7112e+00 +1.3346e+00 +1.5715e+00 +2.2393e+00
252 +1.513840495e+02 +1.513840495e+02 +1.768540495e+02 +1.768540495e+02 -3.6351e+00 -1.1772e+00 +1.4944e+00 -3.1600e+00 -1.9164e+00 +2.2818e+00 -1.0800e+00 -5.1640e-01 +3.5845e+00 +1.1317e+00
1185 +9.031985160e+01 +9.031985160e+01 +1.157898516e+02 +1.157898516e+02 -3.6737e+00 -1.9190e+00 +4.0863e-03 -6.2932e-01 -3.5472e+00 -1.6607e+00 +1.1969e+00 -3.2162e-01 +3.7758e+00 -7.6487e-01
1674 +6.044406428e+01 +6.044406428e+01 +8.591406428e+01 +8.591406428e+01 -3.2724e+00 -2.1012e+00 -1.4466e+00 -1.5641e+00 -2.6551e+00 +6.7298e-01 -3.5439e-01 +4.6773e-01 +4.3302e+00 -8.7779e-01
7865 +2.402024347e+01 +2.402024347e+01 +4.949024347e+01 +4.949024347e+01 -3.6240e+00 -2.3145e+00 -1.2733e+00 -1.2034e+00 -2.4408e+00 +2.2640e-01 +3.4001e-01 +1.2844e-01 +2.4784e+00 -8.2222e-02
162176 +1.486900911e+01 +1.486900911e+01 +4.033900911e+01 +4.033900911e+01 -3.9136e+00 -1.7150e+00 -1.2075e+00 -1.5063e+00 -1.6885e+00 -8.6741e-01 -9.9509e-01 +7.5160e-02 +3.1837e+00 -8.6220e-01
362749 +8.206883139e+00 +8.206883139e+00 +3.367688314e+01 +3.367688314e+01 -3.5160e+00 -2.1606e+00 -1.4421e+00 -2.9789e+00 -1.4167e+00 +1.5913e-01 -1.2371e+00 +6.3859e-01 +3.6624e+00 -4.1692e-01
388217 +6.306312494e+00 +6.306312494e+00 +3.177631249e+01 +3.177631249e+01 -3.5173e+00 -2.1781e+00 -1.4383e+00 -2.9780e+00 -1.4096e+00 +1.5049e-01 -1.2479e+00 +6.5483e-01 +3.6467e+00 -4.3306e-01
405625 +3.977424519e+00 +3.977424519e+00 +2.944742452e+01 +2.944742452e+01 -3.5374e+00 -2.1751e+00 -1.4494e+00 -2.9700e+00 -1.4108e+00 +1.4509e-01 -1.2596e+00 +6.2926e-01 +3.6237e+00 -4.5266e-01
417356 +2.510987323e+00 +2.510987323e+00 +2.798098732e+01 +2.798098732e+01 -3.5790e+00 -2.1382e+00 -1.4349e+00 -2.9396e+00 -1.4341e+00 +1.2222e-01 -1.1846e+00 +5.8389e-01 +3.5732e+00 -4.8865e-01
% function evaluation | noise-free fitness - Fopt (-1.008100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
