% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (7.627000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +5.128259773e+05 +5.128259773e+05 +5.129022473e+05 +5.129022473e+05 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 0 +1.190915302e+05 +1.190915302e+05 +1.191678002e+05 +1.191678002e+05 +3.6883e+00 -3.4338e+00 -2.8203e-01 -3.1973e+00 +3.8171e+00 -1.0086e-01 -3.3114e+00 -1.7102e+00 -4.4530e+00 +2.4930e-01 -1.9208e+00 +2.1289e+00 +1.4387e+00 -4.7677e+00 -1.7371e-01 +7.3585e-01 -3.3148e-01 -3.1100e+00 +1.4805e+00 -3.8600e-01
22 0 +3.874041382e+04 +3.874041382e+04 +3.881668382e+04 +3.881668382e+04 -1.5765e+00 +3.5275e+00 +1.3306e+00 +2.5083e+00 +3.4059e+00 -3.0308e+00 +3.1402e-01 +1.9276e+00 +2.4472e-01 -5.9140e-01 +4.7291e+00 +3.9017e+00 +4.2578e+00 -1.2552e+00 +3.0190e+00 +1.9412e+00 +4.9576e-01 +2.4389e-01 -4.1070e-01 +1.3354e+00
69 0 +5.107283345e+03 +5.107283345e+03 +5.183553345e+03 +5.183553345e+03 -2.3543e+00 -8.7719e-02 -1.3957e+00 +2.2629e+00 -1.1095e+00 -2.5691e+00 +4.9364e+00 -1.2024e-02 -4.5245e+00 -3.1016e+00 +4.0285e+00 +2.3422e+00 -3.8569e+00 -4.8632e-01 -4.1846e+00 -4.0595e-01 +1.1898e+00 -3.6129e+00 -2.2962e+00 +4.6857e+00
94 0 +1.110293152e+03 +1.110293152e+03 +1.186563152e+03 +1.186563152e+03 -2.1901e+00 +1.3891e-01 -3.2134e-01 -1.7617e+00 +7.9743e-01 +2.9347e+00 +4.2826e+00 +4.1513e+00 +1.5488e+00 +4.4649e+00 +3.1258e+00 +2.9734e-01 -9.6342e-01 -4.4461e+00 -4.1304e+00 +4.5982e+00 -1.7694e+00 +2.4803e+00 +3.4047e+00 +3.9044e+00
125 0 +3.886797836e+02 +3.886797836e+02 +4.649497836e+02 +4.649497836e+02 -3.6650e+00 -2.7266e+00 +2.7006e-01 -1.1878e+00 +3.6478e+00 +8.2743e-01 -2.3408e+00 -2.3765e+00 -4.9930e+00 -1.2812e+00 +3.6187e+00 -2.8267e+00 +6.0611e-02 +3.6512e+00 -5.0521e-01 +8.3813e-01 +3.6424e-01 -1.7164e+00 +2.4390e+00 -5.4405e-01
342 0 +2.089640553e+02 +2.089640553e+02 +2.852340553e+02 +2.852340553e+02 +2.7036e+00 -9.7105e-01 +1.5050e-01 +2.8437e-01 -5.3098e+00 -7.1792e-01 -1.5837e+00 +1.2973e+00 -4.1327e+00 +2.2442e+00 +2.4780e-01 +1.1732e+00 +3.6639e+00 -1.7406e+00 +2.1527e+00 -4.3447e+00 -2.6291e+00 -3.2815e+00 -1.1050e-01 +2.7385e+00
968 0 +1.691001321e+02 +1.691001321e+02 +2.453701321e+02 +2.453701321e+02 +4.7568e+00 -1.5404e+00 -7.4594e-02 +3.2515e-01 -5.8869e+00 +1.0781e-01 +3.0096e+00 +3.7221e+00 -3.6576e-02 +5.3468e+00 +4.8960e+00 -2.0528e+00 +1.0430e+00 -2.3125e+00 -1.2198e+00 -2.6705e+00 +6.2612e+00 -1.8173e+00 +1.8832e+00 -1.3690e+00
5859 0 +1.343662250e+02 +1.343662250e+02 +2.106362250e+02 +2.106362250e+02 -3.1742e-01 -2.6662e+00 -6.7099e-01 +9.4710e-02 -2.6805e+00 -3.8215e+00 -3.4221e+00 -2.9561e-01 -6.0423e+00 +3.6198e+00 +4.4710e+00 +2.5929e+00 -3.0423e+00 +8.1025e-01 +9.7124e-01 +5.7025e-01 +7.1823e+00 -2.9941e+00 -1.8805e+00 -1.6637e+00
25925 0 +1.269479781e+02 +1.269479781e+02 +2.032179781e+02 +2.032179781e+02 +5.0121e-02 +3.7922e-01 -2.6385e+00 -2.0420e+00 -2.0475e+00 +1.3020e+00 +2.7793e+00 -8.5558e-01 -5.7323e+00 +1.6802e+00 -1.9208e+00 -1.4963e+00 +4.8999e-02 +3.8556e+00 +8.8329e-01 +5.4512e-01 -3.3169e-01 -1.2530e+00 -1.9964e-01 -1.4600e+00
51684 0 +1.229096759e+02 +1.229096759e+02 +1.991796759e+02 +1.991796759e+02 +1.1750e+00 -1.2431e+00 -1.2428e+00 +1.2986e+00 -3.7986e+00 -5.1846e-01 -1.1595e+00 -8.7514e-01 -2.1890e+00 +3.6301e+00 -3.0400e+00 +6.2622e-02 -7.8051e-01 +4.5189e+00 -9.0183e-01 -3.8001e-01 -3.8111e+00 -4.4360e+00 -1.8398e+00 -1.0404e+00
77239 0 +1.178083101e+02 +1.178083101e+02 +1.940783101e+02 +1.940783101e+02 +7.9746e-01 +5.2271e-01 -1.4789e+00 +1.8374e+00 -2.6590e+00 -1.8770e+00 +8.7614e-01 -6.2494e-01 +4.5618e+00 +1.8981e+00 -2.9365e+00 -1.6481e+00 -1.0690e-01 +3.1181e+00 -1.3377e+00 -8.9272e-01 +2.0769e+00 -4.9170e+00 -2.9158e+00 -1.1257e+00
77431 0 +1.053674107e+02 +1.053674107e+02 +1.816374107e+02 +1.816374107e+02 -2.1551e+00 +5.2271e-01 +2.9050e-01 +1.8374e+00 -2.5218e+00 -4.9880e+00 +1.2748e+00 -6.2494e-01 -1.4314e+00 +9.4590e-01 +4.7299e+00 -1.4427e+00 +1.7818e+00 +3.1181e+00 -4.8004e+00 +6.6393e-01 +2.0769e+00 -1.9268e+00 -1.4360e+00 +1.8117e+00
83850 0 +1.037381193e+02 +1.037381193e+02 +1.800081193e+02 +1.800081193e+02 +4.4595e-01 +1.1839e+00 -2.1947e+00 +1.9189e+00 -4.3641e+00 -9.0701e-02 +3.3462e+00 -5.3218e-01 +2.1587e+00 +3.1456e+00 +3.6629e+00 -2.1398e+00 -2.3236e+00 +4.0692e+00 +1.0382e+00 -9.1854e-01 +2.9667e+00 -3.9741e+00 -2.0453e+00 -2.6382e+00
107339 0 +1.004908049e+02 +1.004908049e+02 +1.767608049e+02 +1.767608049e+02 -1.0509e+00 -4.8691e+00 -5.8367e-01 +7.7379e-01 -4.2728e+00 +1.6588e-01 +5.4300e+00 +4.3317e+00 -4.7819e-02 -2.8093e-01 +9.3923e-04 -2.7627e+00 -1.3341e+00 +1.3354e+00 -1.4426e+00 -1.8535e+00 +2.1887e+00 -5.1222e+00 -7.8398e-01 +9.2474e-01
117929 0 +7.688099787e+01 +7.688099787e+01 +1.531509979e+02 +1.531509979e+02 +4.0966e-02 -3.2574e-01 -1.2498e+00 +4.2492e-01 -5.3552e+00 -2.0827e-01 +7.6807e-01 +8.7419e-01 -4.5332e+00 +3.1559e+00 +5.8549e+00 -3.0984e-01 -8.2851e-01 +5.3618e-01 -7.7173e-01 -1.4089e+00 +1.4673e+00 -5.2664e+00 -6.3643e-01 -1.4776e+00
121202 0 +6.314762686e+01 +6.314762686e+01 +1.394176269e+02 +1.394176269e+02 -1.1673e+00 -2.7667e+00 -1.3530e+00 -5.5872e-02 -2.9034e+00 -1.0926e+00 -2.6037e+00 -1.6520e-01 -3.0987e+00 +4.6504e+00 +1.2340e+00 -2.1772e+00 -1.4533e+00 +4.2023e+00 -2.6740e+00 -1.2685e+00 +7.2441e-01 -2.8852e+00 -2.4181e+00 -1.0469e+00
137213 0 +4.691312711e+01 +4.691312711e+01 +1.231831271e+02 +1.231831271e+02 -1.3018e-01 -2.5434e+00 -1.4251e+00 +1.2108e+00 -2.5086e+00 -8.1138e-01 -1.4872e+00 -1.7792e+00 -1.6360e+00 +5.1638e+00 +2.5658e+00 -3.3153e+00 -4.1033e-01 +4.5133e+00 -3.1987e+00 +6.1350e-01 +1.7740e+00 -1.9239e-01 -1.9070e+00 -1.9238e+00
